Feature,Importance
5,67.00952649241763
0.01_y,12.802311814435477
0.01_x,12.333622768342073
ASA_m2_g_y,1.4223047154455326
cm3_g_x,0.7123361855344092
AV_VF_y,0.6370766427272113
ASA_m2_cm3_x,0.4472515944570435
cm3_g_y,0.3854033602574782
ASA_m2_cm3_y,0.3803048824253189
Has_OMS_x,0.36287399026509565
LCD_x,0.3611697353212673
ASA_m2_g_x,0.3419557057247988
LFPD_y,0.3119304979637487
AV_cm3_g_y,0.31186567242459584
LFPD_x,0.30763397844688
LCD_y,0.27374193736852936
PLD_x,0.2573989044265025
AV_cm3_g_x,0.23748949868115124
NASA_m2_cm3_x,0.2178271723202337
PLD_y,0.19508419158351434
AV_VF_x,0.19034468858606426
NASA_m2_g_x,0.13020676010286536
NASA_m2_cm3_y,0.11989801808275675
NASA_m2_g_y,0.0845246253979585
NAV_cm3_g_x,0.07912347310688296
Has_OMS_y,0.07629530913952531
NAV_cm3_g_y,0.010497385015472654
