Feature,Importance
5,67.85066301858808
0.01_x,14.085254853440455
0.01_y,7.222885356302695
AV_cm3_g_x,0.9374295199986036
cm3_g_x,0.934275305415087
AV_cm3_g_y,0.8131324463285282
ASA_m2_cm3_y,0.7619747136747005
PLD_x,0.7300578509150429
LFPD_y,0.7099821764305263
cm3_g_y,0.6125435673016958
LCD_y,0.5800971662926369
LFPD_x,0.553855239545365
ASA_m2_cm3_x,0.5313488291464178
ASA_m2_g_y,0.4409198210198402
AV_VF_y,0.3959033928599565
AV_VF_x,0.3566458875316042
ASA_m2_g_x,0.3535018819454888
PLD_y,0.3444645348491236
NASA_m2_g_y,0.3060445791367392
Has_OMS_x,0.27660744706977514
NASA_m2_g_x,0.27004833030382747
LCD_x,0.24521819954092336
Has_OMS_y,0.2082851818232277
NASA_m2_cm3_y,0.18242391565133975
NASA_m2_cm3_x,0.13516119794413253
NAV_cm3_g_y,0.08938061965271488
NAV_cm3_g_x,0.0718949672915074
