MOF,. time (s),source_chunk
RUYQIN_clean_argon_313.0K_0.05bar_14.,264.5,chunk_1
JIZWIA_clean_argon_313.0K_0.05bar_14.,115.0,chunk_1
ICAWUF_clean_argon_313.0K_0.05bar_14.,330.7,chunk_1
KOCCUC_clean_argon_313.0K_0.05bar_14.,78.8,chunk_1
TASJUT_charged_argon_313.0K_0.05bar_14.,342.9,chunk_1
YOBYAR_clean_argon_313.0K_0.05bar_14.,188.1,chunk_1
YOYPOT_clean_argon_313.0K_0.05bar_14.,197.5,chunk_1
VOFFED_clean_argon_313.0K_0.05bar_14.,104.5,chunk_1
UTEXAT_clean_argon_313.0K_0.05bar_14.,120.0,chunk_1
UGUGUZ_clean_argon_313.0K_0.05bar_14.,133.8,chunk_1
YUDFIO_clean_argon_313.0K_0.05bar_14.,196.6,chunk_1
OCINAS_clean_argon_313.0K_0.05bar_14.,177.9,chunk_1
ENAFOP_ion_b_argon_313.0K_0.05bar_14.,176.7,chunk_1
c5dt02651b_c5dt02651b2_clean_argon_313.0K_0.05bar_14.,131.4,chunk_1
KUZZAI_clean_argon_313.0K_0.05bar_14.,154.0,chunk_1
CAGXIU_clean_argon_313.0K_0.05bar_14.,160.0,chunk_1
WUYXUL_clean_argon_313.0K_0.05bar_14.,165.6,chunk_1
SEHVOQ_clean_argon_313.0K_0.05bar_14.,108.7,chunk_1
HAKVUN_clean_argon_313.0K_0.05bar_14.,127.3,chunk_1
QODHUO08_clean_argon_313.0K_0.05bar_14.,340.2,chunk_1
ZISYAD_clean_argon_313.0K_0.05bar_14.,204.5,chunk_1
AFITEP_clean_argon_313.0K_0.05bar_14.,141.5,chunk_1
MAPCUE_clean_argon_313.0K_0.05bar_14.,299.2,chunk_1
CAVMOD_clean_argon_313.0K_0.05bar_14.,176.5,chunk_1
NEVVAM01_clean_argon_313.0K_0.05bar_14.,108.7,chunk_1
ZOXNEH_clean_argon_313.0K_0.05bar_14.,126.7,chunk_1
UBIBUF_clean_argon_313.0K_0.05bar_14.,167.9,chunk_1
DICKEH_clean_argon_313.0K_0.05bar_14.,61.5,chunk_1
VUMCEM_clean_argon_313.0K_0.05bar_14.,323.5,chunk_1
WUNTIJ_clean_argon_313.0K_0.05bar_14.,171.9,chunk_1
WUDZIG_clean_argon_313.0K_0.05bar_14.,135.6,chunk_1
RIZXUT_clean_argon_313.0K_0.05bar_14.,45.4,chunk_1
FAPXEC_clean_argon_313.0K_0.05bar_14.,81.6,chunk_1
FAKMAH_clean_argon_313.0K_0.05bar_14.,127.2,chunk_1
QIXSOG_clean_argon_313.0K_0.05bar_14.,34.9,chunk_1
AVAKAL_clean_argon_313.0K_0.05bar_14.,56.8,chunk_1
c6ce00465b_c6ce00465b2_clean_argon_313.0K_0.05bar_14.,65.1,chunk_1
SOVHAM_clean_argon_313.0K_0.05bar_14.,77.7,chunk_1
NIGNUO_clean_argon_313.0K_0.05bar_14.,239.4,chunk_1
SAJRAW10_clean_argon_313.0K_0.05bar_14.,50.8,chunk_1
FEGNIQ_clean_argon_313.0K_0.05bar_14.,254.5,chunk_1
UJUQIB_clean_argon_313.0K_0.05bar_14.,89.1,chunk_1
GOVXIA_clean_argon_313.0K_0.05bar_14.,320.8,chunk_1
AFEKAX_clean_argon_313.0K_0.05bar_14.,137.6,chunk_1
ja202154j_si_003_clean_argon_313.0K_0.05bar_14.,157.4,chunk_1
ic500323r_si_002_clean_argon_313.0K_0.05bar_14.,120.1,chunk_1
RIYBIM_clean_argon_313.0K_0.05bar_14.,335.4,chunk_1
FOQPAE02_clean_argon_313.0K_0.05bar_14.,124.9,chunk_1
IKETIB_clean_argon_313.0K_0.05bar_14.,395.3,chunk_1
QOPDAA_clean_argon_313.0K_0.05bar_14.,246.4,chunk_1
RUBTAK04_clean_argon_313.0K_0.05bar_14.,494.2,chunk_1
REWNEO_clean_argon_313.0K_0.05bar_14.,104.4,chunk_1
COJHIT_clean_argon_313.0K_0.05bar_14.,105.8,chunk_1
WAFKIY_clean_argon_313.0K_0.05bar_14.,126.9,chunk_1
cm501138g_si_005_clean_argon_313.0K_0.05bar_14.,84.7,chunk_1
JOKXAI_clean_argon_313.0K_0.05bar_14.,76.1,chunk_1
EKEVAT_clean_argon_313.0K_0.05bar_14.,297.8,chunk_1
GUHPEG_clean_argon_313.0K_0.05bar_14.,278.2,chunk_1
PEWLUA_clean_argon_313.0K_0.05bar_14.,103.6,chunk_1
KOFPEB_clean_argon_313.0K_0.05bar_14.,159.3,chunk_1
GUYBAE_clean_argon_313.0K_0.05bar_14.,119.9,chunk_1
KUQWIE_clean_argon_313.0K_0.05bar_14.,206.8,chunk_1
HOFSOL_clean_argon_313.0K_0.05bar_14.,67.1,chunk_1
QONKUB_clean_argon_313.0K_0.05bar_14.,80.7,chunk_1
IFUPAC_clean_argon_313.0K_0.05bar_14.,176.0,chunk_1
PAPRUU_clean_argon_313.0K_0.05bar_14.,147.8,chunk_1
YOYQUA_clean_argon_313.0K_0.05bar_14.,119.8,chunk_1
UKUPUL_clean_argon_313.0K_0.05bar_14.,112.4,chunk_1
PORVID_clean_argon_313.0K_0.05bar_14.,101.8,chunk_1
OFESAU_clean_argon_313.0K_0.05bar_14.,162.6,chunk_1
DICVIW_clean_argon_313.0K_0.05bar_14.,281.1,chunk_1
ROQVIE_clean_argon_313.0K_0.05bar_14.,81.2,chunk_1
VEXTUO_manual_argon_313.0K_0.05bar_14.,91.1,chunk_1
HOWQAM_clean_argon_313.0K_0.05bar_14.,238.3,chunk_1
GOSDID_clean_argon_313.0K_0.05bar_14.,264.7,chunk_1
YUYLOV_clean_argon_313.0K_0.05bar_14.,147.2,chunk_1
CECVAI_clean_argon_313.0K_0.05bar_14.,209.1,chunk_1
ASEXED_clean_argon_313.0K_0.05bar_14.,392.6,chunk_1
