Feature,Importance
5,38.90066630522586
0.01,6.826601259424505
cm3_g_x,4.644479841822855
AV_VF_x,3.6262089382669056
cm3_g_y,3.5203436289130354
PLD_y,3.4860768819729766
ASA_m2_g_y,3.453623307278712
LCD_y,3.3224701264231724
ASA_m2_cm3_y,3.208779852429893
ASA_m2_cm3_x,3.101985725114297
PLD_x,3.0654611098194935
AV_VF_y,3.024814930186413
LFPD_y,2.6278381692236152
LCD_x,2.5140351173556326
ASA_m2_g_x,2.513192051263041
AV_cm3_g_x,2.394094528132496
Has_OMS_y,1.9937532570206982
Has_OMS_x,1.9873119776212302
AV_cm3_g_y,1.7910395626504108
LFPD_x,1.567328089532376
NASA_m2_g_y,0.6422797925688712
NASA_m2_cm3_y,0.6393343790320626
NASA_m2_g_x,0.5731160076672832
NASA_m2_cm3_x,0.43626818882698204
NAV_cm3_g_y,0.07598610639237065
NAV_cm3_g_x,0.06291086583482594
