filename,LCD,PLD,LFPD,cm3_g,ASA_m2_cm3,ASA_m2_g,NASA_m2_cm3,NASA_m2_g,AV_VF,AV_cm3_g,NAV_cm3_g,Has_OMS,HENRY,0.01,0.05,0.1,0.5,1,5,15
AXINIF_clean,9.6188,8.65235,9.60052,0.750661,2213.56,2948.81,0.0,0.0,0.6692,0.891481,0.0,1,6.9173e-06,0.0068208166,0.0348444863,0.0697815230999999,0.3385360957,0.6479584839,2.8577076938,6.549397212100001
AXIPEE01_clean,6.81111,4.3641,6.75959,1.50078,1988.24,1324.81,0.0,0.0,0.6082,0.405257,0.0,1,3.17796e-06,0.0030214899,0.015472249,0.0314619577999999,0.1558466267,0.3107634116,1.2993794528,2.9370805258
AXIPEE02_clean,6.48792,4.04495,6.46524,1.63435,1656.81,1013.74,0.0,0.0,0.5904,0.361245,0.0,1,3.45029e-06,0.0034431239,0.0168547855,0.0339117966999999,0.1657233035999999,0.3237818564999999,1.3441546028,2.8272144729
AXIPEE03_clean,6.5428,4.0805,6.53621,1.61298,1706.94,1058.25,0.0,0.0,0.59,0.365782,0.0,1,3.39466e-06,0.0033307763,0.0169453244,0.0337578143,0.1664277892,0.3244314901,1.3353954541,2.8319370379000004
AXIPEE_clean,6.41608,3.94175,6.40902,1.68088,1551.99,923.32,0.0,0.0,0.574,0.341488,0.0,1,3.54903e-06,0.0034913673,0.0178533575,0.0357384367,0.1707161637,0.3361923026,1.3404392011,2.7580810386000003
AXUBAW_manual,14.24572,5.52422,14.23389,0.741721,1799.0,2425.44,0.0,0.0,0.7126,0.960739,0.0,0,3.26295e-06,0.0031473158,0.0164359828,0.0326821274,0.1635338653999999,0.3224549981,1.5297653576,4.235268001600001
AXUBOL_clean,7.85983,4.2994,7.19513,1.05112,1083.88,1031.17,529.841,504.074,0.6054,0.575959,0.0,0,7.94086e-06,0.0078477491,0.0396480079,0.0790438636,0.3766357085,0.713192811,2.6112231121,4.9903964679
AXUHAD_clean,9.91084,4.94321,9.90364,0.792408,1603.43,2023.49,0.0,0.0,0.6302,0.795297,0.0,1,4.15801e-06,0.004230733,0.0208840761,0.0416061723,0.2061494032,0.400080087,1.8386969492,4.4678058293000005
AXUHEH_clean,7.21454,5.63203,7.19196,1.06453,1024.66,962.545,0.0,0.0,0.4958,0.465746,0.0,1,7.24283e-06,0.0072853974,0.0343691869,0.0693336551,0.2879303257,0.490165825,1.3927649141999998,2.5483495021
AYOQEM_clean,12.16451,6.87343,12.16451,0.774775,2322.28,2997.35,0.0,0.0,0.7066,0.912006,0.0,1,4.77251e-06,0.0048029011,0.0243706941,0.0484406294,0.2376034891,0.4583347224,2.1633687133,5.5391111957
AYOXUJ_clean,6.31092,5.4451,6.31092,1.11362,828.348,743.833,0.0,0.0,0.4926,0.442341,0.0,1,1.6891e-06,0.0017217765,0.0084064004,0.0169745146,0.0841360276,0.1657580169,0.7096219528000001,1.7074097661
AYUJIP_clean,12.69936,7.89199,12.69936,1.08786,1666.19,1531.63,0.0,0.0,0.6204,0.570296,0.0,1,4.90529e-06,0.004930928,0.0252533957,0.0474046417,0.2361575866,0.4303697734,1.6213853183000002,3.1779262236
AZAFIS_clean,4.56554,4.01347,4.56554,1.5219,1198.03,787.192,0.0,0.0,0.5324,0.349826,0.0,1,9.1464e-06,0.0089706121,0.0449182871,0.0893109225,0.4128265691,0.7373398029000001,2.1634503358000003,3.4012643452999995
AZAVOO_clean,5.27678,3.99297,4.86471,1.01321,1059.99,1046.17,0.0,0.0,0.5368,0.529802,0.0,1,1.48838e-05,0.0150693234,0.0735630021,0.1433734957,0.6567334667,1.1516273406,3.1985824749,4.7095637715
AZAVUU_clean,5.48228,4.93668,5.47166,1.18498,1132.58,955.777,0.0,0.0,0.5306,0.44777,0.0,1,1.19081e-05,0.0118558894,0.0593027522,0.1153724652999999,0.5229854021,0.9223547246,2.6161833621,3.8547911835
AZAWAB_clean,5.65614,4.89759,5.3467,1.11309,1245.12,1118.62,0.0,0.0,0.5586,0.501848,0.0,1,9.5825e-06,0.0094546717,0.0482128423,0.0942979374,0.4354491964,0.8035872607,2.5656831962,4.144234426000001
AZEBUE_clean,5.44142,4.51467,5.32983,1.81828,1092.81,601.015,0.0,0.0,0.5076,0.279165,0.0,1,9.15223e-06,0.0092354165,0.0453279202,0.0885955367,0.3942667499,0.6914165867000001,1.8038504003,2.6105163078
AZEWEH_clean,4.13891,3.52594,4.05476,2.44574,369.977,151.274,133.125,54.4315,0.4542,0.185711,0.0,1,6.54558e-06,0.0066504286,0.0321950774,0.0623544779,0.2552507659,0.4311629841,1.0511096107,1.5845139533
AZIVAI_clean,7.0547,5.80911,7.0547,0.682418,2610.44,3825.28,0.0,0.0,0.715,1.04774,0.0,1,6.21882e-06,0.0062052844,0.0313233342,0.0623889709,0.3075509228999999,0.6038397122,2.8469444985,7.0312911699
AZIXUD_clean,5.99991,4.88169,5.99991,1.10463,1885.15,1706.59,0.0,0.0,0.6184,0.559825,0.0,1,7.40922e-06,0.0073605452,0.0369656188,0.0733279822,0.3584193469,0.6744492973999999,2.7641194014,5.4154824838
BACGAQ_clean,5.16583,4.20229,5.16583,1.16624,909.575,779.923,0.0,0.0,0.5142,0.440905,0.0,0,7.05142e-06,0.0069309153,0.0351081895,0.0698074074,0.3227937375,0.5840026993,1.8248741515,2.9402100657
BADYAJ_clean,8.60576,7.13629,8.60576,0.984728,1990.18,2021.04,0.0,0.0,0.6528,0.662924,0.0,0,3.76627e-06,0.0038166192,0.0188690347,0.0375823883,0.1860583634,0.3682198345,1.6670063603,4.2072887706
BAEDTA01_clean,5.34617,4.27166,5.33175,2.14248,360.006,168.032,116.013,54.1487,0.3902,0.182125,0.0,1,6.00311e-06,0.0058295498,0.0295370796,0.0579255992,0.2319279448,0.3941761136,0.9047884626,1.1631811755
BAFHAU_clean,9.02635,7.37185,9.02635,0.858551,2348.05,2734.89,0.0,0.0,0.738,0.859588,0.0,0,1.55952e-06,0.0014994284,0.0077195342,0.0155628744999999,0.0775919803,0.1563830447,0.7569774827,2.1708994813
BAKGIF_manual,7.54763,6.30914,7.54763,1.01674,1528.77,1503.6,0.0,0.0,0.6098,0.599757,0.0,0,3.70531e-06,0.0037385111,0.0185266832,0.0367489629,0.1830849702,0.3641995209,1.638295417,3.9314263301
BAKJEE_clean,6.44764,5.41267,6.44764,0.918977,2207.44,2402.06,0.0,0.0,0.6406,0.69708,0.0,1,7.51562e-06,0.0076788958,0.0377775644,0.0748627266,0.3676395011,0.7104071888,2.9440183709,5.9894163875
BAKJII_clean,6.19215,5.21845,6.19129,0.959339,2059.17,2146.44,0.0,0.0,0.6236,0.650031,0.0,0,9.80766e-06,0.009625373,0.0490261585,0.0980106688,0.4690055533,0.8972606093000001,3.6222453463,6.8245606588
BAKJOO_clean,7.70901,5.72948,7.70901,1.0049,1743.18,1734.69,0.0,0.0,0.6112,0.608223,0.0,1,6.01702e-06,0.0058060743,0.0299096125,0.0600367214,0.2966327082,0.5677859434,2.4451779213,5.1356378029
BAKYOE_clean,7.11646,6.19226,7.11412,1.03097,1502.21,1457.08,0.0,0.0,0.5848,0.56723,0.0,0,7.67572e-06,0.0079695504,0.0377890733,0.0751960592,0.3721656853,0.7206001917,2.8017782309,5.3527546896
BAMKIM_clean,6.79615,5.75134,6.79615,1.10764,1482.92,1338.8,0.0,0.0,0.5666,0.511536,0.0,1,2.70834e-06,0.0026089896,0.0136429918,0.026790926,0.1341786705,0.2656164565,1.2121954473999998,2.9957017899
BAMKOS_clean,6.76349,5.81846,6.76349,1.11335,1511.81,1357.89,0.0,0.0,0.5736,0.515203,0.0,1,2.95302e-06,0.0029974471,0.0146511747,0.0296492511,0.1488171977,0.2902103386,1.3104408878,3.2240696809
BANMAG_clean,8.68497,7.44113,8.68497,1.37401,1122.97,817.297,0.0,0.0,0.5786,0.421103,0.0,1,9.09352e-07,0.0009193353,0.0045767987,0.0091254377,0.0452296379,0.0906100136,0.4357284668,1.1614417752
BAPDAA_clean,12.36039,11.54677,12.35976,1.38142,1564.69,1132.67,0.0,0.0,0.6892,0.498906,0.0,1,2.76023e-06,0.0027509476,0.013634555,0.0278078615,0.1364864545,0.2714876129,1.2874467961,3.2955200248
BAQWIC_clean,8.02487,5.97028,8.01109,1.63849,1438.26,877.793,0.0,0.0,0.5894,0.359721,0.0,1,1.26395e-06,0.0012187265,0.0062997537,0.0128344317,0.0628283192,0.1227592377,0.5627419912,1.4574402269
BARZOL_charged,5.89133,3.41747,5.84885,1.46073,288.84,197.737,148.923,101.951,0.4446,0.304368,0.0,1,,0.0159954412,0.0790431565,0.1488649248,0.513718456,0.794999004,,
BARZUR_clean,5.4946,5.30289,5.4946,0.925783,1729.65,1868.31,0.0,0.0,0.6062,0.654797,0.0,1,1.14769e-05,0.011421678,0.0573933696,0.1146517489,0.5490767347,1.0032759225,3.3446749195,5.4315291104
BASJUB_clean,5.47244,4.59142,5.38091,1.03022,1558.36,1512.66,0.0,0.0,0.5602,0.54377,0.0,0,8.22148e-06,0.0082075126,0.0409586448,0.0813719432,0.383345071,0.7200412789,2.6016459266,4.539392915
BAWROI_clean,13.54985,9.13066,13.54893,0.629882,1979.75,3143.05,0.0,0.0,0.7794,1.23737,0.0,1,4.23689e-06,0.0042202791,0.0207203645,0.0413635583,0.2085686042,0.4114892692,1.878955068,4.9135479535
BAWRUO_clean,7.29901,5.68693,7.29887,2.71918,1447.8,532.44,20.7388,7.62687,0.5782,0.212638,0.0,1,1.83858e-06,0.0018445246,0.0092747761,0.0181568058,0.0913598441,0.1782419532,0.7565647951000001,1.7070814005
BAXFIR01_clean,4.08461,3.48945,4.06863,1.30493,544.936,417.597,0.0,0.0,0.4766,0.36523,0.0,0,7.43199e-06,0.0073232817,0.0368444148,0.0734009714,0.350672471,0.6524774629,2.3083485417,3.8996909495
BAXFIR02_clean,4.03285,3.42273,4.0125,1.31623,519.268,394.513,0.0,0.0,0.474,0.360121,0.0,0,7.84413e-06,0.0080714278,0.0398583748,0.0767569411,0.3739590531,0.6836530677,2.4222334806,3.9919323775
BAXSIE_clean,5.31376,5.06628,5.30265,1.49933,912.911,608.879,0.0,0.0,0.437,0.291463,0.0,1,7.31669e-06,0.0072769928,0.0361027439,0.0719607779,0.3352435922,0.5938376225,1.7298915882,2.6479572864
BAZFUF01_clean,20.14565,8.54605,20.14565,0.342062,1831.33,5353.8,0.0,0.0,0.863,2.52293,0.0,1,3.97544e-06,0.0038979737,0.0199977236,0.0393403874,0.1988761467,0.3970383519,1.9440819746,5.7956450111
BAZFUF_clean,20.24597,8.58384,20.24597,0.340053,1825.41,5368.02,0.0,0.0,0.8648,2.54313,0.0,1,3.97578e-06,0.0040598985,0.019878488,0.0402030055,0.1975895798999999,0.3965614095,1.948767492,5.8195127395
BAZGAM_clean,42.79818,24.24061,42.79818,0.126526,810.47,6405.57,0.0,0.0,0.9392,7.42299,0.0,1,6.04108e-06,0.0062169554,0.030409558,0.0592875217,0.3023004857,0.6044280494,2.9756160112,8.8632374634
BAZGEQ_clean,27.24034,13.9632,26.75245,0.334895,1602.49,4785.05,0.0,0.0,0.8624,2.57514,0.0,1,4.52102e-06,0.0046302245,0.0228435347,0.0452892557,0.2231161257,0.4436567147,2.0732701902,5.972604153400001
BAZJET_clean,13.37019,12.10117,13.37019,0.621294,2143.77,3450.5,0.0,0.0,0.742,1.19428,0.0,1,5.58662e-06,0.0055210806,0.028313841,0.056683668,0.2765794354,0.5472588081,2.4516978409,6.0468902782
BAZJIX_clean,8.75902,7.46421,8.75317,0.770453,2094.53,2718.57,0.0,0.0,0.676,0.877405,0.0,1,6.14386e-06,0.0063094316,0.0308094823,0.0615705546,0.2982422430999999,0.5813459999,2.3648150656,5.3599739272
BEDYEQ_clean,33.05863,31.49051,33.05863,0.462445,1416.09,3062.18,0.0,0.0,0.8292,1.79308,0.000432484,1,4.57419e-06,0.0045213186,0.022122534,0.0462636976999999,0.2297530203999999,0.4508067079,2.0044272272,5.418379828
BEFGEA_manual,9.2615,6.75088,8.75247,0.652591,2421.36,3710.38,0.0,0.0,0.722,1.10636,0.0,0,6.709e-06,0.00675311,0.0332037895,0.0667760939,0.3271992648,0.6248738968,2.7921038884,6.8236116874
BEFLUV_clean,5.75316,3.83896,5.75316,1.56773,551.699,351.91,132.515,84.5269,0.4868,0.310514,0.0,1,0.000157469,0.1504828496,0.654765141,1.0922311765,2.7117235426,3.3271698047000005,4.1935710051,4.6991195809
BEFMAC_clean,5.39704,3.47321,5.39704,1.51705,1003.1,661.215,0.0,0.0,0.5144,0.339079,0.0,0,0.000129551,0.1303525574,0.6112587684,1.0707427782,3.072928506,4.0131671144,5.873439300199999,7.1544087824
BEJZAS_clean,4.75514,3.65279,4.718,1.35569,1756.76,1295.84,0.0,0.0,0.628,0.463233,0.0,0,6.95093e-06,0.0069164388,0.0350211907,0.0676037096,0.3307437445,0.6434939972,2.4655025766,4.4898671616
BELJIL_clean,7.21036,5.21436,7.21036,1.28754,867.89,674.07,0.0,0.0,0.459,0.356494,0.0,1,2.28679e-06,0.0023529512,0.0112746166,0.0226200625999999,0.110088649,0.2199648098999999,0.9305943062,2.0214173613
BELTOD_clean,5.92256,4.27878,5.89247,1.03427,1509.77,1459.74,0.0802539,0.0775946,0.5748,0.555753,0.0,1,7.53436e-06,0.0076345375,0.037554642,0.0742149548,0.3501131335,0.6719055745999999,2.5194348988,4.5270132264
BELTUJ_clean,5.64744,4.1969,5.5822,1.08566,1393.43,1283.49,0.0,0.0,0.5582,0.51416,0.0,1,8.14579e-06,0.008283117,0.0405952327,0.0803078576,0.3720641261999999,0.7180739839,2.5296399877,4.3009701062
BELVEV_charged,6.99036,4.92473,6.99036,0.885864,1906.99,2152.69,0.0,0.0,0.6356,0.717492,0.0,0,,0.0045450575,0.0222153542,0.0449387941,0.2170708374,0.438701513,,
BENXUP_clean,4.10218,3.42336,4.09595,1.4733,653.043,443.252,0.0,0.0,0.4814,0.32675,0.0,1,8.6508e-06,0.0084901738,0.0431049632,0.0837501413,0.3956372071,0.710292347,2.0274062077,3.0356995783
BENZOL_clean,5.62502,3.68781,5.62502,1.15041,1146.89,996.943,0.0,0.0,0.4858,0.422284,0.0,1,9.06934e-06,0.0088700851,0.0447572893,0.0889930733,0.4120116293999999,0.7527770991,2.3487068092,3.7760959118
BENZUR_clean,5.75474,3.70828,5.75474,1.24694,1151.54,923.496,0.0,0.0,0.5016,0.402265,0.0,1,7.73621e-06,0.0076340907,0.0380400765,0.0761744257,0.3528309861,0.6477463821,2.0435815066,3.3809775261
BEPBAB_clean,5.3188,3.97632,5.3188,1.04154,1135.05,1089.78,0.0,0.0,0.473,0.454133,0.0,1,9.94148e-06,0.0099129819,0.049056682,0.0977347343,0.4495172659,0.8177003064,2.4424713361,3.9635918607
BEPLUF_clean,10.54661,10.45745,10.54661,0.882268,1351.9,1532.3,0.0,0.0,0.655,0.742405,0.0,1,2.03248e-06,0.0021008935,0.0102404365,0.0203843455,0.1008116607,0.1991221225,0.9647246384,2.6074274976
BEPMAM_clean,10.35764,10.23297,10.35764,0.893987,1370.16,1532.64,0.0,0.0,0.63,0.704708,0.0,1,2.05045e-06,0.0019986879,0.0103539983,0.0209209251,0.1008144998,0.2005075766,0.9747209171,2.6282916418
BEPMIU_clean,10.07029,9.95473,10.07029,1.02149,1143.41,1119.35,0.0,0.0,0.6036,0.590899,0.0,0,1.51101e-06,0.0015175436,0.0074860524,0.014999381,0.0749249953,0.1498896649,0.7227102973999999,1.9712420096
BEPNIV_clean,10.32219,10.19883,10.32219,0.893387,1335.35,1494.71,0.0,0.0,0.6494,0.726897,0.0,1,2.01677e-06,0.0020411675,0.0099321613,0.0205143033,0.1013684819,0.200618825,0.9575441614,2.5595413401
BEPNOB_clean,10.36311,10.23127,10.36311,0.890303,1334.01,1498.37,0.0,0.0,0.6478,0.727618,0.0,1,1.95857e-06,0.0019128818,0.0095130948,0.0196362592,0.0980444578,0.1951795128,0.9391993112,2.5251607818
BEPNUH_clean,10.32563,10.2098,10.32563,1.16569,1103.61,946.742,0.0,0.0,0.6056,0.519521,0.0,0,1.52485e-06,0.0015964317,0.0073851014,0.0152474204,0.0763013017,0.1500132169,0.7142469516,1.9310445997
BEPPAP_clean,9.9082,9.78954,9.90791,1.03173,1157.48,1121.89,0.0,0.0,0.5902,0.57205,0.0,0,1.46446e-06,0.0014481135,0.0074166223,0.0146423119,0.0740298429,0.1453791881,0.7151994485,1.9027516967
BEPPIX_clean,9.77409,9.63706,9.77409,0.990438,1290.67,1303.13,0.0,0.0,0.592,0.597716,0.0,1,1.91384e-06,0.0020197249,0.0094287786,0.0192828965,0.0963355272,0.1891104297,0.9151187406,2.4877406982
BEPPOD_clean,10.03622,9.89092,10.03622,0.960732,1283.35,1335.81,0.0,0.0,0.613,0.638055,0.0,1,1.95978e-06,0.0019275196,0.0097730869,0.0193800083,0.0984262078,0.1957889564999999,0.931677093,2.5280416905000003
BEPREV01_clean,6.64209,5.02845,6.632,0.808218,2539.09,3141.59,0.0,0.0,0.6368,0.787906,0.0,0,1.16902e-05,0.0117551357,0.0576426716,0.1161732939,0.5552838091,1.0740043206,4.3284615175,8.3186622357
BEPREV02_clean,7.19383,5.44633,7.19383,0.766283,2502.2,3265.37,0.0,0.0,0.6548,0.854514,0.0,0,9.77126e-06,0.0097629193,0.0491443635,0.0971088266,0.475982402,0.9170049609,3.9344579888,8.1872939427
BEPREV03_clean,6.75186,5.16957,6.7451,0.798706,2519.19,3154.09,0.0,0.0,0.64,0.801296,0.0,0,1.1124e-05,0.0107537331,0.0551300889,0.1111693062,0.5374113437,1.0276508753,4.237925341,8.3005144602
BEPREV_clean,6.75364,5.16047,6.74991,0.798706,2521.08,3156.46,0.0,0.0,0.6402,0.801547,0.0,0,1.11121e-05,0.0108112154,0.0552632059,0.1107971837,0.5342740188,1.0196426796,4.2389388452,8.280932652
BEPRIZ_clean,10.21454,6.03558,10.21454,0.764371,2087.31,2730.76,0.0,0.0,0.673,0.880463,0.0,0,5.95479e-06,0.005935034,0.0304641417,0.0586569181,0.2951191548,0.5816497093999999,2.5724741365,6.3862221355
BEPROF_clean,8.00306,5.96794,8.00133,0.730038,2383.55,3264.96,0.0,0.0,0.687,0.941046,0.0,0,7.08333e-06,0.0070761455,0.0351784871,0.0699843062,0.3542731106,0.6886107604999999,3.0643073177,7.2400012304
BEPVEZ_clean,5.76875,4.44638,5.76422,1.26954,947.431,746.277,0.0,0.0,0.5084,0.400459,0.0,1,3.18137e-06,0.0031779431,0.0160210355,0.0315315646,0.1526102117,0.2888792956,1.0153840086,1.9061585046
BEPVID_clean,5.29029,4.21546,5.29029,1.30564,829.286,635.159,0.0,0.0,0.5122,0.392299,0.0,1,3.54303e-06,0.0034553565,0.0175755355,0.0352577685,0.1645898753,0.314107502,1.0495879344,1.8649076213
BEPVOJ01_clean,5.12362,3.97858,5.12362,1.3287,794.481,597.937,0.0,0.0,0.5126,0.38579,0.0,1,3.76208e-06,0.0034783375,0.0188559052,0.0369337395,0.1747803044,0.3242913651,1.0582960895,1.8101324233
BEPVOJ_clean,4.87498,3.77095,4.87498,1.35072,712.934,527.818,0.0,0.0,0.5034,0.37269,0.0,1,3.82885e-06,0.0038936369,0.0188296412,0.0367203446,0.1748279079,0.3231259004,1.0373489139,1.7510958926
BEPWEA_clean,4.94352,3.50226,4.94123,1.37749,785.436,570.193,0.160637,0.116616,0.4914,0.356735,0.0,1,1.14416e-06,0.001089292,0.0058625782,0.0112664323,0.0562923961,0.1120863025999999,0.5077478404,1.2291446172
BETDAH_clean,6.20265,4.35013,6.20265,1.16306,2339.54,2011.54,0.0,0.0,0.6178,0.531186,0.0,1,8.05881e-06,0.0081503642,0.040059809,0.0798076633999999,0.3872609307,0.7283965118000001,2.7416089688,5.1369197268
BETDEL_clean,6.19335,4.27368,6.19335,1.1646,2251.25,1933.07,0.0,0.0,0.6174,0.530141,0.0,1,8.10503e-06,0.0081231738,0.0396943202,0.080426487,0.3890923708,0.7262173332999999,2.7934796867,5.2451574766
BETDIP_clean,6.11094,3.88458,6.10684,1.1806,2108.93,1786.32,0.0,0.0,0.6132,0.519398,0.0,1,8.24283e-06,0.0082623362,0.0415810729,0.0808649144,0.3967564375999999,0.7357327684,2.8316160016,5.2603002759
BETDUB_clean,6.03659,3.7841,6.03659,1.16905,1945.06,1663.8,0.0,0.0,0.6102,0.521964,0.0,1,8.01494e-06,0.0079465478,0.0400775551,0.0786563994,0.3810872239,0.7215807954000001,2.7247892017,5.0973588286
BETFAJ_clean,6.19267,4.31969,6.19,1.11108,2308.45,2077.66,0.0,0.0,0.6196,0.557654,0.0,1,8.36465e-06,0.0082545459,0.041478528,0.0822333698,0.3987872915,0.7617860379000001,2.8472755867000004,5.349176448
BETFEN_clean,6.20622,4.32109,6.20622,1.07862,2315.47,2146.71,0.0,0.0,0.6288,0.582969,0.0,1,8.34259e-06,0.0083375617,0.0415792887,0.08193946,0.396838845,0.7554740631999999,2.8622126665,5.3934673101
BETFUD_clean,6.14614,4.2626,6.11668,1.06295,2329.37,2191.42,0.0,0.0,0.6258,0.58874,0.0,1,8.12254e-06,0.0079960218,0.0405167236,0.0818244913,0.3880464512,0.7379169292000001,2.8162742743,5.3759634493
BETGAK_clean,6.1095,4.21478,5.89063,1.06153,2331.97,2196.8,0.0,0.0,0.6284,0.591977,0.0,1,8.32164e-06,0.0083306637,0.0417344913,0.0834944942,0.3993639458,0.7524337998,2.8513412665,5.4430311459
BETGEO_clean,15.21578,5.06222,15.21578,1.31768,1287.77,977.304,381.116,289.233,0.6412,0.486614,0.0,1,5.95242e-06,0.0062076526,0.0293248718,0.0577856521,0.2673272076,0.478907575,1.5773576115,3.1260313319
BETGIS_clean,14.00278,4.06192,14.00278,1.35807,1041.82,767.136,450.295,331.571,0.6224,0.458298,0.0,1,3.76774e-06,0.0037508505,0.0187306847,0.037501435,0.1814772968,0.3506850819,1.3568993484,2.8574622823
BETGOY_clean,15.16495,5.42937,15.16495,1.28137,1222.88,954.353,401.433,313.284,0.472,0.368356,0.11956,1,4.10279e-06,0.0041500442,0.0206888335,0.0401384089,0.1978234623999999,0.382759407,1.4781434283,3.2111136378
BETGUE_clean,15.53135,9.65919,15.53135,0.735216,1298.07,1765.57,466.651,634.712,0.7352,0.999978,0.0,1,4.44247e-06,0.0044736894,0.0219518945,0.0442502076,0.2206920926,0.4329723739,1.9228512124,4.8080854643
BETHEP_clean,15.93969,5.38602,15.93969,1.55026,1210.88,781.08,479.733,309.453,0.6876,0.443538,0.0,1,2.75274e-06,0.0028752845,0.0137249398,0.0275179171,0.135472966,0.2635857628999999,1.1502694388,2.7402057572000005
BETHIT_clean,16.17666,10.50859,16.17666,0.819587,1287.14,1570.48,480.797,586.633,0.7656,0.934129,0.0,1,3.54958e-06,0.0033809757,0.0176131738,0.0355560712,0.1752821326,0.349629176,1.5893429508,4.1047679477
BETZOR_clean,7.75357,4.72091,7.64098,1.06732,1559.59,1461.22,0.0,0.0,0.5544,0.519432,0.0,1,9.41317e-06,0.0094560525,0.0470526517,0.0919940168999999,0.4182403864,0.7479401617,2.4640080584,4.4353878033
BEVWAB_clean,10.82145,10.4749,10.82145,1.13595,1606.82,1414.52,0.0,0.0,0.6172,0.543335,0.0,1,8.09736e-06,0.0080230453,0.0405627461,0.0824413944,0.3709470967,0.6753268286,2.3669405219,4.4958336076
BEWVOQ_clean,10.23635,8.28637,9.99929,0.717556,2413.7,3363.78,0.0,0.0,0.7708,1.0742,0.0,0,2.08293e-06,0.002209732,0.0105657196,0.0208618912,0.1048148585999999,0.2089502317,1.0223253274,2.9911964961
BEWWEH_clean,9.01955,7.89385,9.01955,0.713962,2373.05,3323.78,0.0,0.0,0.7674,1.07485,0.0,0,1.90898e-06,0.0018531424,0.0096363406,0.0187441145,0.0961865151999999,0.1919644967,0.9382586445,2.8395890893
BEXPAX_clean,6.17717,5.82599,6.17717,0.749009,3226.03,4307.06,0.0,0.0,0.7082,0.945516,0.0,1,1.00416e-05,0.0104360588,0.0493741185,0.1000151334,0.4936366661,0.9806759694,4.215610316499999,9.1339712128
BEXQIF_clean,8.04962,5.28644,8.01765,0.683962,2466.36,3605.99,0.0,0.0,0.7172,1.0486,0.0,0,3.25244e-06,0.003350955,0.0159201123,0.0317643462,0.1616558923,0.3212282042,1.4912816048,4.1110988112
BEXQOL_clean,8.04915,5.31359,8.00625,0.699237,2471.17,3534.09,0.0,0.0,0.7174,1.02598,0.0,0,2.74998e-06,0.0027413567,0.0137979594,0.0277336956999999,0.1371934544,0.2719656809,1.2789816831,3.5843816089
BEXQUR_clean,8.07729,5.36514,8.07375,0.705667,2478.07,3511.67,0.0,0.0,0.72,1.02031,0.0,0,2.82814e-06,0.0028919626,0.0144740093,0.0280496038,0.1383680404,0.2797760892,1.3187653751,3.6639341173
BEXRAY_clean,8.11263,5.64009,8.11263,0.639388,2590.56,4051.63,0.0,0.0,0.7392,1.15611,0.0,0,2.70225e-06,0.0027352401,0.0134137905,0.0264756427,0.1348201718,0.2648397811,1.2807468683,3.6145272324
BEXREC_clean,8.13134,5.54983,8.13134,0.665352,2617.27,3933.67,0.0,0.0,0.7388,1.11039,0.0,0,2.83536e-06,0.0028629246,0.0143571718,0.0279636617,0.1413622211,0.2833839482,1.3185378594,3.793770201
BEXRIG_clean,8.16514,5.60091,8.16514,0.67222,2617.75,3894.19,0.0,0.0,0.7394,1.09994,0.0,0,2.90352e-06,0.0028260518,0.0146717416,0.0289388924,0.1441560217,0.2897265903,1.3797703734,3.8491282243
BEXRUT_clean,6.49399,4.71424,6.45917,1.07075,1422.45,1328.47,0.0,0.0,0.585,0.546348,0.0,1,4.57771e-06,0.0047007873,0.0227443529,0.0452107671999999,0.2222835387999999,0.4349341753,1.761465974,3.6795960865
BEXSAA_clean,6.21678,4.72062,6.15067,0.992771,1456.96,1467.57,0.0,0.0,0.5884,0.592684,0.0,1,4.56216e-06,0.0045469411,0.0227767259,0.0462170216,0.222336142,0.4322745597,1.77120603,3.7319163807
BEXSEE_clean,6.49176,4.26641,6.49176,1.04973,1376.89,1311.66,0.0,0.0,0.5628,0.536136,0.0,1,4.35332e-06,0.004280914,0.0214166435,0.0426625334,0.2146717967,0.4166371094,1.703275989,3.6264981642
BEXSII_clean,6.27069,4.79422,6.26455,0.943025,2150.91,2280.86,0.0,0.0,0.668,0.708359,0.0,1,7.72321e-06,0.0075439196,0.03833003,0.0761971492,0.3722718322,0.7165223012999999,2.8447978528,5.959528646799999
BEXVEH_clean,9.97626,6.15688,9.95158,0.782835,2372.61,3030.79,0.0,0.0,0.7306,0.933274,0.0,1,5.55495e-06,0.0055528201,0.0278698477,0.0555713628,0.2723989508,0.5363057342,2.4065097731,6.1315154116
BEYKEX_clean,5.23694,3.82822,5.23519,1.91723,1689.31,881.121,0.0,0.0,0.5532,0.288542,0.0,1,2.33895e-06,0.0023364658,0.0117313961,0.0230666465,0.1137832853,0.2243829736,0.9787193895,2.2216087772
BEYSEF_clean,5.61731,4.74798,5.61731,1.17978,1409.15,1194.41,0.0,0.0,0.5534,0.469069,0.0,0,3.31025e-06,0.0032762122,0.0165258874,0.0324939968,0.1637714659,0.3191332044,1.3691924742,2.973675304
BIBXIV_clean,18.4936,4.06846,18.4936,0.9977,1657.17,1660.99,0.0,0.0,0.7322,0.733888,0.0,0,4.93587e-06,0.0049691714,0.0244715174,0.0490604746999999,0.2415394065,0.4823276876,2.0833183626,5.1657753604000005
BIBXOB_clean,19.69299,7.98654,19.69299,0.409554,1997.19,4876.5,0.0,0.0,0.826,2.01683,0.000488336,0,3.74342e-06,0.003932246,0.018327763,0.0380156624,0.1863623838,0.3701170988,1.7567183076,5.160037218399999
