Feature,Importance
5,33.69957207155344
0.01,5.657872413471862
cm3_g_x,5.626630768005909
Has_OMS_x,4.389388171899677
PLD_y,3.8153191947840828
cm3_g_y,3.8063474833590836
ASA_m2_cm3_x,3.7437165832909995
PLD_x,3.361307518075541
AV_VF_y,3.309712299204108
LFPD_y,3.2360443327547026
AV_VF_x,3.1466484054918125
LCD_y,3.1460321971280036
ASA_m2_g_y,3.1072259415925845
LCD_x,2.8679650859273798
ASA_m2_cm3_y,2.83782327071359
ASA_m2_g_x,2.6233703265342787
LFPD_x,2.446314878479074
Has_OMS_y,2.3931077683056357
AV_cm3_g_x,2.375495095651804
AV_cm3_g_y,2.260326669927373
NASA_m2_cm3_y,0.7673872112300606
NASA_m2_g_y,0.5410488253469802
NASA_m2_cm3_x,0.419243503971477
NASA_m2_g_x,0.2253981959560682
NAV_cm3_g_y,0.10395656759518425
NAV_cm3_g_x,0.09274521974928483
