Feature,Importance
5,63.30795795497492
0.01_y,16.665852469273556
0.01_x,10.831418893784159
AV_cm3_g_x,1.0153418268883527
AV_cm3_g_y,0.7032728215645636
LCD_y,0.650622348684146
cm3_g_x,0.6422189763505224
LFPD_x,0.6234014876091167
ASA_m2_g_x,0.5920425600610447
ASA_m2_cm3_y,0.5140383669634762
Has_OMS_x,0.48316411222150235
AV_VF_x,0.46381650982147754
LFPD_y,0.4453845116263342
AV_VF_y,0.43429697452310984
ASA_m2_cm3_x,0.40435495131934807
PLD_x,0.3461229558693113
PLD_y,0.3399375628688625
ASA_m2_g_y,0.3281791892007176
NASA_m2_g_y,0.22967304494217824
Has_OMS_y,0.2209305629182842
NASA_m2_cm3_y,0.1876126906389227
LCD_x,0.184531431885142
cm3_g_y,0.16672794556639417
NASA_m2_cm3_x,0.08593035216504842
NASA_m2_g_x,0.07810126288267687
NAV_cm3_g_x,0.03175424408297967
NAV_cm3_g_y,0.02331399131388177
