Feature,Importance
0.1,88.15008573397472
AV_cm3_g,1.9683767647629467
Has_OMS,1.6492671056510406
LCD,1.3371372192179505
AV_VF,1.1995210084205956
cm3_g,1.174733673869046
ASA_m2_g,0.9634522652372778
LFPD,0.9035845710344712
NASA_m2_cm3,0.8208248167610753
ASA_m2_cm3,0.710130803519732
PLD,0.6859703992732621
NASA_m2_g,0.39399333107490403
NAV_cm3_g,0.042922307202967025
