Feature,Importance
5,64.94574007803021
0.01_x,15.345783290488656
0.01_y,11.19294996867949
AV_VF_y,0.8080834444996101
AV_cm3_g_y,0.5976932227635303
ASA_m2_g_x,0.5147818970204162
cm3_g_y,0.4933518386879142
PLD_x,0.48196612716136833
LCD_y,0.4727383520934455
AV_VF_x,0.4716315610310923
ASA_m2_cm3_y,0.47084528568503364
ASA_m2_cm3_x,0.4643995668629028
AV_cm3_g_x,0.4522405342743915
LCD_x,0.4279594291726355
PLD_y,0.33621501716364416
LFPD_x,0.33511326334657743
cm3_g_x,0.3287302951501726
Has_OMS_y,0.3058127948489484
ASA_m2_g_y,0.30408627059475724
Has_OMS_x,0.29825612661405787
NASA_m2_cm3_y,0.27934352114303573
LFPD_y,0.187001374688264
NASA_m2_g_x,0.10574069199844244
NASA_m2_g_y,0.09878799333166932
NASA_m2_cm3_x,0.09870104781068303
NAV_cm3_g_x,0.09420260402113716
NAV_cm3_g_y,0.08784440283789906
