Feature,Importance
HENRY,65.82177627399487
ASA_m2_g,6.0994111770159645
AV_VF,6.097056221210012
ASA_m2_cm3,5.532863965290215
AV_cm3_g,3.022876256096219
LCD,2.70955741433872
PLD,2.6704395833402548
Has_OMS,2.5175001026363724
cm3_g,2.1361617858839255
LFPD,1.925881393270464
NASA_m2_g,0.7406781612954196
NASA_m2_cm3,0.6539887078940183
NAV_cm3_g,0.07180895773354157
