temp,lowp,outp,seed,mode,qt_frac,train_ratio,out_root,source_model,target_model,R2,MAE,RMSE,MAPE(%)
293K,0.01,5,2028,struct_with_input,0.65,0.65,./RUN_FULL_EXP,CAT,CAT,0.994456515036991,0.024224727946242572,0.0012635185868618076,1.8863244736929285
