Feature,Importance
5,72.98193082655389
0.01_x,12.806293570149013
0.01_y,7.120318195931263
AV_cm3_g_x,0.659262087950281
ASA_m2_cm3_x,0.5342319390536207
ASA_m2_g_y,0.48491104290620346
cm3_g_x,0.4836134338096985
ASA_m2_cm3_y,0.47836989716688905
PLD_x,0.46995130455531847
AV_cm3_g_y,0.4636197645252177
NASA_m2_g_x,0.40968963591678864
PLD_y,0.3174556082219833
cm3_g_y,0.3168128371716444
LCD_y,0.2859414788776651
AV_VF_y,0.27132902732531855
Has_OMS_x,0.2668860681996867
LFPD_y,0.2658468340775434
AV_VF_x,0.2530436553151734
LFPD_x,0.21045664589814997
LCD_x,0.18934972438510528
ASA_m2_g_x,0.17550886662371523
Has_OMS_y,0.17317475104465507
NAV_cm3_g_y,0.08990867057106057
NASA_m2_cm3_x,0.08619135855586581
NASA_m2_cm3_y,0.07491656176384431
NAV_cm3_g_x,0.07156451376382854
NASA_m2_g_y,0.059421699686605024
