iter	RMSE
221	0.1235268998
222	0.1233973894
223	0.1231833447
224	0.1228693499
225	0.1225589115
226	0.12240686
227	0.1222048464
228	0.1220303137
229	0.1218093787
230	0.121516894
231	0.1211867344
232	0.1210183297
233	0.1207852936
234	0.1206050486
235	0.1205620511
236	0.1202519502
237	0.1200873198
238	0.1199251002
239	0.1197230777
240	0.1195344405
241	0.1194297856
242	0.1191736782
243	0.119027064
244	0.118908943
245	0.1188224393
246	0.1186570691
247	0.1184872425
248	0.1183060663
249	0.11807318
250	0.1179079157
251	0.1176468155
252	0.1173822678
253	0.1172920785
254	0.1169572296
255	0.1167898502
256	0.1166563102
257	0.1164169159
258	0.1161821987
259	0.1160446953
260	0.1158455325
261	0.115641778
262	0.1154742994
263	0.1152461928
264	0.1150782793
265	0.1148716084
266	0.1146718895
267	0.114481504
268	0.1143310219
269	0.1140882374
270	0.1138905631
271	0.1137876801
272	0.1136838638
273	0.113589192
274	0.1134955797
275	0.1133919781
276	0.1132713432
277	0.1131764247
278	0.1129916579
279	0.1128123241
280	0.1127094273
281	0.1124962129
282	0.1122449003
283	0.1120945719
284	0.1119816728
285	0.1117990035
286	0.1116661759
287	0.1113493241
288	0.111206782
289	0.1111139678
290	0.1110494945
291	0.1108674923
292	0.1108385088
293	0.1106784425
294	0.1105814977
295	0.1105019626
296	0.110404178
297	0.1102897637
298	0.1101644526
299	0.1100816595
300	0.1100228655
301	0.1098351546
302	0.1096839753
303	0.1094829559
304	0.1094408341
305	0.1092834243
306	0.1091854292
307	0.1090308083
308	0.1088997419
309	0.1088619763
310	0.1087550206
311	0.1086125131
312	0.1085316376
313	0.1083102289
314	0.1081943195
315	0.1080616143
316	0.1079167375
317	0.1077245169
318	0.1075989696
319	0.1074946254
320	0.107375478
321	0.1071940898
322	0.1070911688
323	0.1069004104
324	0.1068551788
325	0.1068187325
326	0.1066518417
327	0.1065650923
328	0.1064905099
329	0.1062672319
330	0.1061917004
331	0.1060413037
332	0.105954092
333	0.105763438
334	0.1056932286
335	0.105584363
336	0.1054122445
337	0.1053097477
338	0.1051415978
339	0.1050308496
340	0.1049140424
341	0.1047595059
342	0.1046050769
343	0.1044550484
344	0.1043763558
345	0.104121165
346	0.1039964004
347	0.1037836187
348	0.1037119892
349	0.1036627411
350	0.1035585155
351	0.1034971435
352	0.1033228936
353	0.103258869
354	0.1030622327
355	0.1028719832
356	0.1026849068
357	0.102506008
358	0.1024623559
359	0.102339606
360	0.1021974472
361	0.1020854959
362	0.1020410007
363	0.1019119256
364	0.1017787272
365	0.1016309564
366	0.1015689286
367	0.1014141668
368	0.1012722835
369	0.1011939836
370	0.101112798
371	0.1010367188
372	0.1008448821
373	0.1007278604
374	0.100600251
375	0.1004710772
376	0.1003301783
377	0.1002061848
378	0.1000069885
379	0.09992654349
380	0.09979377147
381	0.09975249089
382	0.09957488917
383	0.0994818741
384	0.09933953072
385	0.09922460307
386	0.09906543369
387	0.09893436932
388	0.09880994602
389	0.09871803918
390	0.09859852385
391	0.09840060426
392	0.09818348431
393	0.09804161343
394	0.09789923514
395	0.09783622463
396	0.09773829276
397	0.09764532654
398	0.09758037402
399	0.09747171745
400	0.09736005437
401	0.09730191967
402	0.09716281518
403	0.09708606529
404	0.09687745931
405	0.09677080007
406	0.09669143915
407	0.09657480262
408	0.09644561572
409	0.09638504496
410	0.0962413551
411	0.09608268144
412	0.09599358031
413	0.0958594899
414	0.09568155908
415	0.09558156406
416	0.09542313955
417	0.09534700336
418	0.09528514548
419	0.09519885404
420	0.0950740815
421	0.0949977005
422	0.09486001559
423	0.09477248112
424	0.09453253006
425	0.09439402072
426	0.09434157268
427	0.09422625044
428	0.09417077261
429	0.09403017595
430	0.09392082093
431	0.09380948026
432	0.09369619115
433	0.09354172402
434	0.09344773209
435	0.09341947967
436	0.09332585259
437	0.09321390149
438	0.09305583868
439	0.09294075821
440	0.09284495052
441	0.0927357548
442	0.09264812511
443	0.09258570676
444	0.09245215689
445	0.09237873951
446	0.09227931549
447	0.0922164243
448	0.0921634518
449	0.09204899884
450	0.0919286576
451	0.09185565425
452	0.09178400891
453	0.09171754883
454	0.09167501789
455	0.09161356608
456	0.09154225337
457	0.09141117982
458	0.09139263465
459	0.09124760301
460	0.09108370009
461	0.09101533268
462	0.09094395081
463	0.09074318509
464	0.09056909603
465	0.0904854842
466	0.09036531106
467	0.09025498313
468	0.09014944494
469	0.09011227514
470	0.09005066633
471	0.09001375728
472	0.0899703508
473	0.08987196356
474	0.08979247154
475	0.08973314427
476	0.08968732748
477	0.08966704565
478	0.08957495442
479	0.08953190884
480	0.08941406394
481	0.08926112607
482	0.08915261547
483	0.08909018462
484	0.08899083613
485	0.08882653642
486	0.08876694891
487	0.0887172373
488	0.08852897891
489	0.08850655709
490	0.08840091724
491	0.0882166964
492	0.08815239219
493	0.08807598211
494	0.08799267188
495	0.08784263241
496	0.08776752752
497	0.0876664229
498	0.08758550502
499	0.08752093338
500	0.08748798309
501	0.08745119079
502	0.08739221753
503	0.08731343967
504	0.08724450115
505	0.08713687533
506	0.0870970935
507	0.0870108813
508	0.08693810779
509	0.08685290878
510	0.08674004677
511	0.08665891846
512	0.08656411256
513	0.08646262463
514	0.0863631814
515	0.08624285238
516	0.08620660594
517	0.08612734165
518	0.086083618
519	0.08595067689
520	0.08588869542
521	0.08583641693
522	0.08579443402
523	0.08566439367
524	0.08561667683
525	0.08554376179
526	0.08546918667
527	0.08536708902
528	0.08523295242
529	0.08513668584
530	0.08505031052
531	0.08499847603
532	0.0849598625
533	0.08489452153
534	0.08479103826
535	0.08474236172
536	0.08471351415
537	0.08463965037
538	0.08456555996
539	0.08450562886
540	0.0844862225
541	0.08443958432
542	0.08432991077
543	0.08426408026
544	0.08417374853
545	0.0841250986
546	0.08410033193
547	0.08402553181
548	0.08396495131
549	0.08389845762
550	0.08379443324
551	0.08372056957
552	0.08364348424
553	0.08359505473
554	0.08351697186
555	0.08346536534
556	0.08336028488
557	0.08326064054
558	0.08315880982
559	0.08308855524
560	0.08306509945
561	0.08297844542
562	0.0829560696
563	0.08287977841
564	0.08277840394
565	0.08270178188
566	0.08265655935
567	0.08255840464
568	0.0824860092
569	0.08245094565
570	0.08242654933
571	0.08240891165
572	0.08232512419
573	0.0821874329
574	0.08206495285
575	0.08201819554
576	0.08193661235
577	0.08188883364
578	0.08184718223
579	0.08173990189
580	0.08170695741
581	0.08157948472
582	0.08149150125
583	0.08138234029
584	0.08127282573
585	0.08116776786
586	0.08110545863
587	0.08100413431
588	0.08091528063
589	0.08082160707
590	0.08075033484
591	0.08067359258
592	0.08061639031
593	0.08052758463
594	0.08048730948
595	0.08036430283
596	0.08030772101
597	0.08026655158
598	0.08020264517
599	0.08013219636
600	0.08001824689
601	0.07993382982
602	0.07986745611
603	0.07979832607
604	0.07972981369
605	0.07965211773
606	0.07961161249
607	0.07958167849
608	0.07951378085
609	0.07944910745
610	0.07940350711
611	0.07929267053
612	0.07923991604
613	0.07912227028
614	0.07908105861
615	0.0790145909
616	0.07896978003
617	0.07885676981
618	0.07878347515
619	0.07875048158
620	0.07869267272
621	0.07862895413
622	0.07858969163
623	0.07851455588
624	0.07844400781
625	0.07837092202
626	0.07831365223
627	0.07826321406
628	0.078149192
629	0.07808243466
630	0.07803139114
631	0.07794747426
632	0.0778624193
633	0.07773335562
634	0.07769019978
635	0.07758390236
636	0.07749121029
637	0.07745148398
638	0.07740805016
639	0.07734444559
640	0.07726757266
641	0.07717507066
642	0.07710754188
643	0.07706629094
644	0.07700494119
645	0.07696756401
646	0.07689179349
647	0.07683898405
648	0.07678258021
649	0.07673501385
650	0.07665031827
651	0.07661013982
652	0.0765361468
653	0.07645304088
654	0.07640290601
655	0.07633201707
656	0.07628114386
657	0.07619820617
658	0.07615477888
659	0.07613189925
660	0.07609129424
661	0.07606149121
662	0.0760102181
663	0.07594138519
664	0.07587831009
665	0.07575656245
666	0.07565639804
667	0.07556676552
668	0.07553962924
669	0.07542878363
670	0.07538220795
671	0.0753532986
672	0.07528366709
673	0.07521734794
674	0.07516667258
675	0.07511397097
676	0.07502063309
677	0.07496520674
678	0.07491267205
679	0.07480217304
680	0.07474750938
681	0.07470670995
682	0.07466380123
683	0.07457317826
684	0.07453301107
685	0.07446159869
686	0.07440345661
687	0.07429230009
688	0.07423125577
689	0.07420477621
690	0.0741306008
691	0.07404446039
692	0.07391587888
693	0.07386621907
694	0.07384327488
695	0.07378912609
696	0.07374209355
697	0.07367743544
698	0.07357628742
699	0.07345708827
700	0.07341955258
701	0.07336865459
702	0.07331003091
703	0.07328616931
704	0.07323716737
705	0.0732042637
706	0.07314907829
707	0.07308123359
708	0.07301369406
709	0.07296941781
710	0.07287047916
711	0.07276865424
712	0.07273392376
713	0.07270967287
714	0.07267497212
715	0.0726430391
716	0.07257689695
717	0.0724951445
718	0.07242981947
719	0.07240880627
720	0.07238478921
721	0.07237179966
722	0.07229538134
723	0.07223489599
724	0.07216008957
725	0.07211441478
726	0.07202878717
727	0.0719836181
728	0.07191332326
729	0.07186838385
730	0.07182021681
731	0.07174563461
732	0.07168263627
733	0.07160311258
734	0.07153947504
735	0.07148453893
736	0.07139269521
737	0.07135685626
738	0.07131434779
739	0.07128819126
740	0.07125323102
741	0.07113815949
742	0.07111429065
743	0.07108580529
744	0.07103453131
745	0.07100803442
746	0.07095640097
747	0.07088275852
748	0.07080730408
749	0.07078492617
750	0.07071680499
751	0.07063420544
752	0.07061715378
753	0.07054012878
754	0.07040253942
755	0.07033477571
756	0.07029251058
757	0.0702463132
758	0.07016030175
759	0.07011644875
760	0.07004791276
761	0.07000791583
762	0.06995987306
763	0.06992684466
764	0.06988400045
765	0.0698293051
766	0.06973056839
767	0.06965306273
768	0.06954758634
769	0.06947169109
770	0.06944692069
771	0.0693982443
772	0.06934113423
773	0.06928274296
774	0.06926268919
775	0.06922341508
776	0.06915071949
777	0.06912686109
778	0.06908412505
779	0.06903348413
780	0.06898781407
781	0.06893069562
782	0.06890034761
783	0.06885581234
784	0.06882288287
785	0.06877895629
786	0.06869126926
787	0.06862548975
788	0.06856410289
789	0.06850380421
790	0.06845538677
791	0.06837730325
792	0.06832079093
793	0.06826412642
794	0.06820557951
795	0.06815326549
796	0.06808758114
797	0.0680068261
798	0.06793056013
799	0.06786818885
800	0.06784235988
801	0.06781792083
802	0.06774934703
803	0.0676905682
804	0.06763254491
805	0.0675700244
806	0.06749929609
807	0.06741801288
808	0.06738875994
809	0.06734783746
810	0.06730367544
811	0.06724341299
812	0.06722107374
813	0.06715136626
814	0.06710338246
815	0.06706898262
816	0.06703356097
817	0.06699077391
818	0.06695683018
819	0.06691071009
820	0.06685736269
821	0.06681946344
822	0.06675524867
823	0.06673399085
824	0.06671165096
825	0.06663946962
826	0.06660264994
827	0.06657726057
828	0.06653769528
829	0.06650765227
830	0.06645239594
831	0.06643328246
832	0.06632073166
833	0.06627360451
834	0.06624310532
835	0.06620742524
836	0.06613468423
837	0.06610738998
838	0.06607946257
839	0.066014728
840	0.06596048274
841	0.06590952107
842	0.06581694515
843	0.06574836764
844	0.0656793381
845	0.06566169434
846	0.06558548616
847	0.06551080075
848	0.06545877411
849	0.06541486834
850	0.06539306317
851	0.06535324507
852	0.06533097167
853	0.06530014105
854	0.06521466569
855	0.06515989123
856	0.06507787384
857	0.06501202415
858	0.06495837695
859	0.06489230254
860	0.06487546255
861	0.06481508688
862	0.06476431679
863	0.06471566408
864	0.06464814527
865	0.06458827746
866	0.06455338919
867	0.06449408689
868	0.0644691172
869	0.06443059977
870	0.06435492968
871	0.06427911461
872	0.06424193805
873	0.06422481505
874	0.06418705324
875	0.06413595274
876	0.06408387445
877	0.06402791956
878	0.06397231614
879	0.06387939083
880	0.06378379781
881	0.06374163564
882	0.06368671979
883	0.06361339419
884	0.06352102363
885	0.06346750047
886	0.06337247247
887	0.06330633339
888	0.06326065346
889	0.06320521185
890	0.06317002904
891	0.06310961946
892	0.06307970834
893	0.06302098183
894	0.06295213585
895	0.06291021893
896	0.06288420818
897	0.06284706984
898	0.06281746717
899	0.06274318152
900	0.0626941254
901	0.0626478006
902	0.06259494667
903	0.06254158814
904	0.06250068887
905	0.06244971207
906	0.06239984252
907	0.06237293282
908	0.06234416868
909	0.0622777227
910	0.06222284539
911	0.06219908357
912	0.06217527853
913	0.06213520138
914	0.06209295269
915	0.06205261706
916	0.06200830736
917	0.06195401709
918	0.06189973784
919	0.06186788717
920	0.06183285319
921	0.0618024566
922	0.061760615
923	0.06171516492
924	0.06165921206
925	0.06164341158
926	0.06159601562
927	0.06155838019
928	0.06152266413
929	0.06148093434
930	0.0614197552
931	0.06136903406
932	0.06129688586
933	0.0612550083
934	0.06120359049
935	0.06118089887
936	0.06113846299
937	0.06104852021
938	0.06100858706
939	0.06099580448
940	0.06096650249
941	0.06089441744
942	0.06087030756
943	0.06079632638
944	0.06075608498
945	0.06071323402
946	0.06062754853
947	0.06057971357
948	0.06054224872
949	0.06050749254
950	0.06045291054
951	0.06040076597
952	0.06035106998
953	0.06030966321
954	0.06027917928
955	0.06024780035
956	0.060212551
957	0.06018453137
958	0.06016105997
959	0.06014438217
960	0.06010987357
961	0.06004991203
962	0.06001127992
963	0.05995407281
964	0.05993742004
965	0.05992072518
966	0.0598696534
967	0.0598504179
968	0.05983649601
969	0.05981361528
970	0.05976842396
971	0.05970773992
972	0.05965889228
973	0.05959351787
974	0.05954265273
975	0.0594703646
976	0.05941523976
977	0.05934285357
978	0.0592868876
979	0.05923094708
980	0.05917512655
981	0.05910375202
982	0.05907113134
983	0.05902858557
984	0.05902063986
985	0.05898038558
986	0.05893384388
987	0.05889314927
988	0.05883935697
989	0.05878839633
990	0.05875709963
991	0.0587359569
992	0.05867944403
993	0.05864676148
994	0.05863187478
995	0.05860360911
996	0.05857152663
997	0.05848529996
998	0.05842705557
999	0.05839770249
