Feature,Importance
5,72.04127517207105
0.01_x,12.068554816993583
0.01_y,9.727107589280362
AV_VF_y,0.6807128555512859
AV_cm3_g_y,0.6450691055479553
ASA_m2_g_y,0.5621112379309374
AV_VF_x,0.5126722197871145
cm3_g_y,0.4207637235937661
LCD_x,0.34910984423877794
ASA_m2_g_x,0.3032812277037255
ASA_m2_cm3_x,0.29361406745973173
PLD_x,0.2921008128850493
AV_cm3_g_x,0.2674606392141947
LFPD_x,0.23797065561933478
ASA_m2_cm3_y,0.2214868547282766
LCD_y,0.1957714518342923
cm3_g_x,0.16590126000042194
LFPD_y,0.1473190362455524
PLD_y,0.14702298793645366
NAV_cm3_g_y,0.14013032016930774
NASA_m2_g_y,0.12925956797162874
Has_OMS_y,0.11866931316888192
NASA_m2_cm3_x,0.11814697954847041
NASA_m2_g_x,0.07823387604223565
Has_OMS_x,0.07193574188368107
NASA_m2_cm3_y,0.055065381283907124
NAV_cm3_g_x,0.009253261310011165
