epoch,train_loss,val_loss
1,0.3146827565259244,0.08948621898889542
2,0.07920727744416403,0.06513015180826187
3,0.07872767415340098,0.08092748373746872
4,0.06452668259712177,0.06203651428222656
5,0.05966820056308157,0.0596950426697731
6,0.05555837973311108,0.06332534551620483
7,0.0569610418607569,0.06201687455177307
8,0.05474305612751621,0.0618593767285347
9,0.05525301900049495,0.057123444974422455
10,0.05365067372121007,0.06270263344049454
11,0.05431499866489802,0.056794922798871994
12,0.05313189882983849,0.05854184553027153
13,0.0508782201028219,0.0562063492834568
14,0.052397523132407725,0.0641845241189003
15,0.052698510042720324,0.060991305857896805
16,0.05121079733316336,0.05591396614909172
17,0.05076908804925091,0.05612267553806305
18,0.05140953814152391,0.05522705987095833
19,0.04943416726979044,0.05675431340932846
20,0.05066874770514936,0.06755530834197998
21,0.051281640499112116,0.053580719977617264
22,0.0465510802147926,0.05209025368094444
23,0.04889404843986137,0.053837552666664124
24,0.047485148180885284,0.053809091448783875
25,0.046816718486007845,0.05174527317285538
26,0.04468067075396774,0.05382845178246498
27,0.047010079523782514,0.052555765956640244
28,0.04355688047003828,0.05381912365555763
29,0.044195008072713565,0.051442183554172516
30,0.04543869228273784,0.050655193626880646
31,0.04323714462376605,0.05351778864860535
32,0.04197884623006166,0.05127914994955063
33,0.04142138838588473,0.05192991718649864
34,0.041001142873693254,0.05061584711074829
35,0.04091339231358133,0.04949566349387169
36,0.04082151215632483,0.05295499041676521
37,0.04032047248049519,0.049600668251514435
38,0.04216928093625223,0.05076998844742775
39,0.039081418024706244,0.04805402085185051
40,0.0399843738970576,0.05063172057271004
41,0.040349538606333446,0.05182503163814545
42,0.04061692678810397,0.052219174802303314
43,0.040024510714611786,0.04776546731591225
44,0.03780352863612971,0.051930028945207596
45,0.03878124347293233,0.04760226607322693
46,0.038606853285570356,0.047834523022174835
47,0.039163568141435796,0.04709451273083687
48,0.037804122175540446,0.04696522653102875
49,0.036739670642989844,0.047223158180713654
50,0.03706330148929573,0.04909346252679825
51,0.03869099809744887,0.046063393354415894
52,0.03823783105293773,0.04720750451087952
53,0.03846159092376646,0.04736880958080292
54,0.0384356398026422,0.05207816883921623
55,0.03700895854071578,0.04512641578912735
56,0.035644504713878776,0.04469597712159157
57,0.03646984454276435,0.045882564038038254
58,0.036235338421265965,0.047011248767375946
59,0.03566017076308982,0.04794444143772125
60,0.03613070272640189,0.045427288860082626
61,0.0347683071359197,0.04579305276274681
62,0.03591498204870807,0.044879309833049774
63,0.034020774384476433,0.043955907225608826
64,0.035626534566206285,0.048599179834127426
65,0.035463660569435146,0.04221522808074951
66,0.034371327948652323,0.04394836723804474
67,0.03436156065361943,0.04556600749492645
68,0.035263553682374875,0.046754006296396255
69,0.03557605372738613,0.043969277292490005
70,0.03468255634177572,0.04469692334532738
71,0.035229337427014944,0.04457128047943115
72,0.03385176771799689,0.0439595989882946
73,0.03272143873721105,0.043360576033592224
74,0.0332626700952726,0.04260072857141495
75,0.033528987963310414,0.042234811931848526
76,0.03348404030971191,0.04455152526497841
77,0.034056926516113924,0.043604526668787
78,0.03381033113383385,0.044281698763370514
79,0.03228072046258979,0.04167832061648369
80,0.032088122480964085,0.04432809352874756
81,0.03158061948449394,0.04419564828276634
82,0.03176561444741313,0.042253684252500534
83,0.03240093588380211,0.045320216566324234
84,0.03230024248797594,0.044937409460544586
85,0.03229700641998325,0.043206535279750824
86,0.03153640384915671,0.0470864437520504
87,0.03107056146336915,0.04444114863872528
88,0.030358057175466403,0.04430938884615898
89,0.031464188839605466,0.04355476796627045
90,0.031441666575696914,0.05127185210585594
91,0.031003814343869583,0.042539212852716446
92,0.030674952971340253,0.04207601770758629
93,0.030100558600717076,0.04282737150788307
94,0.03144435117312943,0.042242277413606644
95,0.029839637851833065,0.040744978934526443
96,0.029941086705754832,0.04140082001686096
97,0.02935256620487535,0.04347248002886772
98,0.02946954568569098,0.04156988114118576
99,0.029273186059806514,0.04157821834087372
100,0.02876698030303144,0.04063444212079048
101,0.028457338020218322,0.04276759922504425
102,0.028676223525338246,0.041770871728658676
103,0.029526242879884583,0.041585568338632584
104,0.028211449167455535,0.04112519323825836
105,0.027782385546566594,0.04161441698670387
106,0.029487095700124866,0.04189339652657509
107,0.028253278523529664,0.04133196175098419
108,0.027552606650145656,0.042130813002586365
109,0.027996759364788584,0.04285973682999611
110,0.028710661823388425,0.04139483720064163
111,0.026687161028449282,0.0418616384267807
112,0.026773123074444766,0.04198314994573593
113,0.027270748610520118,0.041451916098594666
114,0.026589778150318003,0.04600030556321144
115,0.026969063871262817,0.04252837970852852
116,0.026774165451064987,0.04362885653972626
117,0.026358645330479758,0.04207673668861389
118,0.02619275045348732,0.042571693658828735
119,0.025628629146647125,0.04183727502822876
120,0.02748282901211778,0.042222969233989716
121,0.026434603751205845,0.043395187705755234
122,0.02533905740102782,0.043227504938840866
123,0.026267172759094255,0.04164022207260132
124,0.02672619264374091,0.04390360042452812
125,0.025570305783731186,0.04255906119942665
126,0.026079765334084196,0.04241274297237396
127,0.02551994182092495,0.04322345554828644
128,0.02501620580979243,0.043130140751600266
129,0.024988474990537777,0.04447505623102188
130,0.02422349306204951,0.043177638202905655
131,0.024232850312263337,0.04184209555387497
132,0.024591307037168546,0.04402740299701691
133,0.02388305922492492,0.04247600957751274
134,0.024867140687681515,0.042679864913225174
135,0.02427893368953682,0.04200848937034607
136,0.023945526056081416,0.04232868552207947
137,0.024215920576937947,0.04221106320619583
138,0.023991622304521412,0.04140010476112366
139,0.0232241990592927,0.04141959920525551
140,0.02289636371346277,0.04007912427186966
141,0.023904626536954084,0.0426328182220459
142,0.02218292616500091,0.04283534735441208
143,0.023256030504987694,0.04324093833565712
144,0.022884641006819764,0.041828978806734085
145,0.02259625373424228,0.04289652407169342
146,0.022283241801643535,0.042834650725126266
147,0.022727587049676302,0.044465914368629456
148,0.022302492187324777,0.042702194303274155
149,0.022615324412175997,0.041733238846063614
150,0.021095324285238623,0.04231175407767296
151,0.021866744692580015,0.041975319385528564
152,0.021670350991510073,0.04157470166683197
153,0.021110043183558986,0.04225194454193115
154,0.020984957427453255,0.043379589915275574
155,0.02116325659975538,0.042691200971603394
156,0.02114609938320061,0.04132922366261482
157,0.02122741024524435,0.041646331548690796
158,0.02177558720381145,0.04110141471028328
159,0.022196830451975798,0.04169350117444992
160,0.020201687585312406,0.0406745970249176
161,0.020297114493360618,0.041271865367889404
162,0.01965214055858668,0.044277604669332504
163,0.02016190850014018,0.04069507494568825
164,0.019149453340422062,0.04177447408437729
165,0.01925502955631422,0.041901782155036926
166,0.01868945538305169,0.042763207107782364
167,0.019352508627404032,0.0415135994553566
168,0.019379643466253083,0.042387474328279495
169,0.018505411516240255,0.04275069758296013
170,0.01847101215677089,0.04187147691845894
171,0.018282189219869457,0.04450715705752373
172,0.018901580962931125,0.04246979206800461
173,0.018570146980261024,0.04332462325692177
174,0.01844309104891837,0.04058117792010307
175,0.018916452678943152,0.0415102019906044
176,0.018233031491635177,0.04206642135977745
177,0.01812787268458258,0.04236774519085884
178,0.017997538443917663,0.041134849190711975
179,0.017228776304990617,0.041129011660814285
180,0.01797131038625146,0.04211004450917244
181,0.01722575617175094,0.041302114725112915
182,0.018102812897189555,0.04309576004743576
183,0.017198448172303978,0.041462045162916183
184,0.01773405011980546,0.04121093824505806
185,0.018179377828197306,0.04225284606218338
186,0.018582347639405174,0.04100692272186279
187,0.01743427314915776,0.04173378273844719
188,0.016718806835490947,0.04236387833952904
189,0.0174756522362542,0.04122262820601463
190,0.01684612814151071,0.04185034707188606
