temp,lowp,outp,seed,mode,qt_frac,train_ratio,out_root,model,R2,MAE,RMSE,MAPE(%)
273K,0.01,15,2025,struct_with_input,0.4,0.4,./RUN_FULL_EXP,nn,0.9453732245962279,0.2648726724528808,0.14676576939723182,6.879743322551864
