temp,lowp,outp,seed,mode,qt_frac,train_ratio,out_root,model,R2,MAE,RMSE,MAPE(%)
313K,HENRY,15,2027,struct,0.55,0.5,./RUN_FULL_EXP,cat,0.7090750447586511,0.42301381226605816,0.3729105532008877,22.181774242504858
