name,gas,temp,pressure,cutoff,path,abs_mol_per_kg_framework,abs_molecules_per_uc,abs_mg_per_g_framework,abs_cm3STP_per_g,abs_cm3STP_per_cm3,source_chunk
CASWIE_clean,argon,293.0,0.1,14.0,CASWIE_clean_argon_293.0K_0.1bar_14.0/Output/System_0,0.08952271869999999,0.1414388889,3.5762535682,2.0065600466999998,2.52250723,chunk_1
c6cc00589f_c6cc00589f3_clean,argon,293.0,0.1,14.0,c6cc00589f_c6cc00589f3_clean_argon_293.0K_0.1bar_14.0/Output/System_0,0.018016490700000002,0.0273875,0.7197227698,0.40382118520000004,0.24801120289999998,chunk_1
CEDFOI_clean,argon,293.0,0.1,14.0,CEDFOI_clean_argon_293.0K_0.1bar_14.0/Output/System_0,0.0521998509,0.39999375,2.0852796428,1.1700061916,1.4437362017,chunk_1
cg050585esi20051105_115011_clean,argon,293.0,0.1,14.0,cg050585esi20051105_115011_clean_argon_293.0K_0.1bar_14.0/Output/System_0,0.1215098342,0.1642027778,4.8540748583,2.7235184778,4.0277599307,chunk_1
CAVMIX_clean,argon,293.0,0.1,14.0,CAVMIX_clean_argon_293.0K_0.1bar_14.0/Output/System_0,0.055990745300000005,0.4821375,2.2367182941999997,1.2549752078,1.1834504727,chunk_1
c6cc01597b_c6cc01597b2_clean,argon,293.0,0.1,14.0,c6cc01597b_c6cc01597b2_clean_argon_293.0K_0.1bar_14.0/Output/System_0,0.22395836079999998,0.4677433333,8.9466885984,5.0197972681,7.5983489958,chunk_1
CAYQUQ_clean,argon,293.0,0.1,14.0,CAYQUQ_clean_argon_293.0K_0.1bar_14.0/Output/System_0,0.0463435771,0.17345625,1.8513332179,1.0387438131,0.8137185922,chunk_1
CAXSUR_SL,argon,293.0,0.1,14.0,CAXSUR_SL_argon_293.0K_0.1bar_14.0/Output/System_0,0.034058973799999996,0.0801625,1.3605878853,0.7633970126999999,0.4723201533,chunk_1
CEYYIQ_clean,argon,293.0,0.1,14.0,CEYYIQ_clean_argon_293.0K_0.1bar_14.0/Output/System_0,0.0074743234,0.036453125,0.29858426920000003,0.16752930230000002,0.45503092289999997,chunk_1
cg100357q_si_002_clean,argon,293.0,0.1,14.0,cg100357q_si_002_clean_argon_293.0K_0.1bar_14.0/Output/System_0,0.1171634274,0.5312,4.6804445971,2.6260982199000003,3.3033153725,chunk_1
CESFIQ_clean,argon,293.0,0.1,14.0,CESFIQ_clean_argon_293.0K_0.1bar_14.0/Output/System_0,0.0751545769,0.48,3.0022750372000004,1.6845128635,1.1593914443,chunk_1
CESFOW_clean,argon,293.0,0.1,14.0,CESFOW_clean_argon_293.0K_0.1bar_14.0/Output/System_0,0.0563650237,0.294975,2.2516699676,1.2633642747,0.9489433452,chunk_1
CEDFUO_clean,argon,293.0,0.1,14.0,CEDFUO_clean_argon_293.0K_0.1bar_14.0/Output/System_0,0.0544465168,0.21568333329999997,2.1750294546,1.2203629079,1.6122707307,chunk_1
CEMKOV_clean,argon,293.0,0.1,14.0,CEMKOV_clean_argon_293.0K_0.1bar_14.0/Output/System_0,0.09632612800000001,0.3045166667,3.8480361602999995,2.1590514963,1.9974240638999998,chunk_1
CEKNIQ_clean,argon,293.0,0.1,14.0,CEKNIQ_clean_argon_293.0K_0.1bar_14.0/Output/System_0,0.0321574997,0.4309,1.284627797,0.7207774178,0.3246847859,chunk_1
