temp,lowp,outp,seed,mode,qt_frac,train_ratio,out_root,model,R2,MAE,RMSE,MAPE(%)
293K,0.01,15,2029,struct_with_input,0.0,0.8,./RUN_FULL_EXP,cat,0.9699752703124206,0.1676064930480145,0.05952392323514187,5.863397886752468
