Feature,Importance
5,44.41411274102325
0.01_y,19.50328843876434
0.01_x,18.840804269773844
AV_cm3_g_x,1.2357534751563164
cm3_g_x,1.2317046373004452
ASA_m2_cm3_x,1.1758485884596002
AV_cm3_g_y,1.0772614961440476
LFPD_x,1.0559954459346657
Has_OMS_x,1.0378112715729373
LFPD_y,0.9739557843245511
PLD_y,0.9607969333712313
LCD_y,0.9204413381957308
cm3_g_y,0.8526206513303256
AV_VF_x,0.8331129069496729
ASA_m2_cm3_y,0.8201371503732424
Has_OMS_y,0.7813969893144139
NASA_m2_cm3_y,0.7198303871288962
ASA_m2_g_x,0.6590728327641414
AV_VF_y,0.5569393933530791
ASA_m2_g_y,0.5266799081142874
PLD_x,0.48134714115774935
LCD_x,0.4739281615718508
NASA_m2_g_y,0.35184360128859876
NASA_m2_cm3_x,0.20139345358345018
NAV_cm3_g_y,0.1431240715550131
NASA_m2_g_x,0.12453349090680668
NAV_cm3_g_x,0.046265440587562635
