Feature,Importance
5,28.348425305582236
0.01,7.3552368659015634
cm3_g_y,6.059154711219785
cm3_g_x,5.506094221113709
Has_OMS_x,4.3759218799009485
PLD_y,4.368295682623903
AV_VF_x,3.9154309453698937
ASA_m2_cm3_x,3.8914241339358955
ASA_m2_cm3_y,3.589280999729817
Has_OMS_y,3.544511039301307
PLD_x,3.540549470458888
ASA_m2_g_x,3.5176649006096237
LCD_y,3.362195882923928
AV_VF_y,2.8265305894638857
AV_cm3_g_y,2.789925614945039
ASA_m2_g_y,2.5646977681425693
LFPD_y,2.4360724957295403
LCD_x,2.3950584079266655
LFPD_x,2.281230881491344
AV_cm3_g_x,1.404761699987995
NASA_m2_g_y,0.5554046480062067
NASA_m2_g_x,0.413402805579987
NASA_m2_cm3_x,0.3892836114305883
NASA_m2_cm3_y,0.36419672265306746
NAV_cm3_g_x,0.11623450950501929
NAV_cm3_g_y,0.08901420646659236
