Feature,Importance
5,74.68335807576632
0.01_x,11.048275871836346
0.01_y,8.440399914608237
AV_cm3_g_x,0.6069710380950532
cm3_g_x,0.5393277187940896
AV_cm3_g_y,0.5033947891882754
ASA_m2_cm3_y,0.5017346375521138
ASA_m2_g_y,0.3784815319561626
ASA_m2_cm3_x,0.33375166273105367
LCD_y,0.2953741265653386
PLD_x,0.2850597314875123
LFPD_y,0.23712256355399539
cm3_g_y,0.236017364223354
LCD_x,0.23559704498191023
ASA_m2_g_x,0.22923721092495844
AV_VF_x,0.21269600787065399
PLD_y,0.2044759805528916
NASA_m2_g_x,0.1974276930064153
AV_VF_y,0.17867877814300664
Has_OMS_x,0.17369372673819367
LFPD_x,0.15382887902264394
Has_OMS_y,0.0869911481627824
NAV_cm3_g_y,0.07310750966171854
NASA_m2_cm3_y,0.053382295503038545
NASA_m2_cm3_x,0.045850490539542745
NASA_m2_g_y,0.04263655987892273
NAV_cm3_g_x,0.02312764865549913
