temp,lowp,outp,seed,mode,qt_frac,train_ratio,out_root,model,R2,MAE,RMSE,MAPE(%)
313K,0.05,15,2025,lowr,0.05,0.5,./RUN_FULL_EXP,cat,0.9673506725749111,0.11670465000257157,0.040919026417185804,5.209290285184789
