Feature,Importance
5,72.9530112028371
0.01_x,11.381940277325821
0.01_y,9.462819003999979
ASA_m2_cm3_y,0.624873397134161
ASA_m2_cm3_x,0.5602845935960468
AV_cm3_g_x,0.5409869550879705
ASA_m2_g_y,0.43558086989556744
AV_cm3_g_y,0.4310702410549389
PLD_x,0.36438305911915897
cm3_g_x,0.3471781841676142
LCD_y,0.3400615670055014
LCD_x,0.31246773566517816
cm3_g_y,0.3070607143443719
AV_VF_y,0.3020667474495427
PLD_y,0.26790280248542725
LFPD_y,0.242533535907617
ASA_m2_g_x,0.18053533605486893
NASA_m2_g_x,0.17950952831719774
AV_VF_x,0.17685465794207583
Has_OMS_x,0.12495612584643481
LFPD_x,0.1213805679413024
Has_OMS_y,0.09972367321344174
NASA_m2_cm3_y,0.07799570553641315
NASA_m2_cm3_x,0.06321031548780895
NASA_m2_g_y,0.038994767655656744
NAV_cm3_g_x,0.036538384662265874
NAV_cm3_g_y,0.02608005026652547
