Feature,Importance
0.01,54.08793148934867
ASA_m2_g,11.151570127278205
AV_VF,8.126611559341487
AV_cm3_g,7.13404944856234
ASA_m2_cm3,6.067771389424199
cm3_g,3.740891449812734
PLD,2.68196289926266
LFPD,2.4949879696056314
LCD,1.7717397533180244
Has_OMS,1.3827148128575222
NASA_m2_cm3,0.6934780363724974
NASA_m2_g,0.5822920463346807
NAV_cm3_g,0.08399901848133974
