temp,lowp,outp,seed,mode,qt_frac,train_ratio,out_root,model,R2,MAE,RMSE,MAPE(%)
273K,HENRY,1,2028,struct_with_input,0.35,0.7,./RUN_FULL_EXP,cat,0.9882165780232879,0.014311769051227285,0.0007461037418225844,2.6335476373192885
