name,gas,temp,pressure,cutoff,path,abs_mol_per_kg_framework,abs_molecules_per_uc,abs_mg_per_g_framework,abs_cm3STP_per_g,abs_cm3STP_per_cm3
JONKEE_clean,argon,273.0,0.05,14.0,JONKEE_clean_argon_273.0K_0.05bar_14.0/Output/System_0,0.0159717363,1.22455,0.6380389216,0.35799011,0.438784502
NIBHOW_clean,argon,273.0,0.05,14.0,NIBHOW_clean_argon_273.0K_0.05bar_14.0/Output/System_0,0.0205292956,0.08765,0.8201043015,0.4601431342,0.1286521935
ALOLOD_charged,argon,273.0,0.05,14.0,ALOLOD_charged_argon_273.0K_0.05bar_14.0/Output/System_0,0.0334867659,0.3825375,1.3377293232,0.7505715582,0.6743429044
MIVWEU_manual,argon,273.0,0.05,14.0,MIVWEU_manual_argon_273.0K_0.05bar_14.0/Output/System_0,0.0114397071,0.55455,0.456993419,0.2564093174,0.4025036819
FIMYUX_clean,argon,273.0,0.05,14.0,FIMYUX_clean_argon_273.0K_0.05bar_14.0/Output/System_0,0.0203869732,0.20416875,0.8144188066,0.4569531236,0.5213708895
EMIHAK_charged,argon,273.0,0.05,14.0,EMIHAK_charged_argon_273.0K_0.05bar_14.0/Output/System_0,0.0389540053,0.608175,1.5561346033,0.8731141298,1.2963035233
QOYYOU_clean,argon,273.0,0.05,14.0,QOYYOU_clean_argon_273.0K_0.05bar_14.0/Output/System_0,0.0373786366,3.04475,1.4932017768,0.8378038553,0.7776653264
VONCIM_clean,argon,273.0,0.05,14.0,VONCIM_clean_argon_273.0K_0.05bar_14.0/Output/System_0,0.0252586327,0.0604479167,1.0090318589,0.5661463806,0.812977709
ONIXOZ_clean,argon,273.0,0.05,14.0,ONIXOZ_clean_argon_273.0K_0.05bar_14.0/Output/System_0,0.03870889,0.1169083333,1.5463427393,0.8676201226,0.7892762843
HITXUE_clean,argon,273.0,0.05,14.0,HITXUE_clean_argon_273.0K_0.05bar_14.0/Output/System_0,0.2635342652,0.7713305556,10.5276668247,5.906850628,8.6209667382
OSAXAI_clean,argon,273.0,0.05,14.0,OSAXAI_clean_argon_273.0K_0.05bar_14.0/Output/System_0,0.0616938491,0.120875,2.4645458823,1.3828044366,1.8064566153
XUZFUU_clean,argon,273.0,0.05,14.0,XUZFUU_clean_argon_273.0K_0.05bar_14.0/Output/System_0,0.0264481572,0.0672875,1.0565509828,0.5928083535,0.9166278406
OBAFIJ_clean,argon,273.0,0.05,14.0,OBAFIJ_clean_argon_273.0K_0.05bar_14.0/Output/System_0,0.011411911,0.05875,0.4558830198,0.2557862959,0.6110475116
XOBXIW_clean,argon,273.0,0.05,14.0,XOBXIW_clean_argon_273.0K_0.05bar_14.0/Output/System_0,0.0191624562,0.0342,0.7655017988,0.4295068277,0.8132766409
KIFKEQ_clean,argon,273.0,0.05,14.0,KIFKEQ_clean_argon_273.0K_0.05bar_14.0/Output/System_0,0.0667027633,0.1058638889,2.6646419882,1.4950741188,1.3953286743
TOXHEV_clean,argon,273.0,0.05,14.0,TOXHEV_clean_argon_273.0K_0.05bar_14.0/Output/System_0,0.0416377124,0.111803125,1.6633433336,0.9332666751,0.9725771522
jz4002345_si_004_clean,argon,273.0,0.05,14.0,jz4002345_si_004_clean_argon_273.0K_0.05bar_14.0/Output/System_0,0.0271340961,0.0451527778,1.0839528723,0.6081829726,0.7399134593
VOVLAV_clean,argon,273.0,0.05,14.0,VOVLAV_clean_argon_273.0K_0.05bar_14.0/Output/System_0,0.0163422585,0.0793791667,0.652840543,0.3662949859,0.6679024067
MIZZOM_clean,argon,273.0,0.05,14.0,MIZZOM_clean_argon_273.0K_0.05bar_14.0/Output/System_0,4.1046450774,5.9605680556,163.9723615507,92.0014152166,201.1686087385
DOMGET_clean,argon,273.0,0.05,14.0,DOMGET_clean_argon_273.0K_0.05bar_14.0/Output/System_0,0.0397560623,0.176775,1.5881751779,0.8910914169,1.0643018702
WOMFIO_charged,argon,273.0,0.05,14.0,WOMFIO_charged_argon_273.0K_0.05bar_14.0/Output/System_0,0.012446974,0.0169555556,0.4972317167,0.278986173,0.3530382681
VUQJUN_clean,argon,273.0,0.05,14.0,VUQJUN_clean_argon_273.0K_0.05bar_14.0/Output/System_0,0.0410914647,0.097025,1.6415218333,0.9210230941,0.7281445259
HUSJUC_clean,argon,273.0,0.05,14.0,HUSJUC_clean_argon_273.0K_0.05bar_14.0/Output/System_0,0.0346624761,0.0687979167,1.3846965934,0.7769238976,1.242432303
OKAYIK_clean,argon,273.0,0.05,14.0,OKAYIK_clean_argon_273.0K_0.05bar_14.0/Output/System_0,0.1369193874,0.1885944444,5.4696556863,3.0689078277,4.8078868962
LAMGUB_clean,argon,273.0,0.05,14.0,LAMGUB_clean_argon_273.0K_0.05bar_14.0/Output/System_0,0.0059020155,0.0160166667,0.2357737171,0.1322876334,0.2075662284
ZIWMEZ_clean,argon,273.0,0.05,14.0,ZIWMEZ_clean_argon_273.0K_0.05bar_14.0/Output/System_0,0.0242786544,0.04895,0.969883687,0.5441811715,0.9627687242
VUKROK_clean,argon,273.0,0.05,14.0,VUKROK_clean_argon_273.0K_0.05bar_14.0/Output/System_0,0.0203177153,0.026734375,0.8116520897,0.4554007774,0.3170693007
