Feature,Importance
5,34.54916726847916
cm3_g_y,5.621381001439571
0.01,4.99528412380849
PLD_y,4.541679878749448
PLD_x,4.153722071401628
ASA_m2_cm3_x,3.989719531800382
cm3_g_x,3.8582979202461254
Has_OMS_x,3.509808350862209
LFPD_y,3.4299123312983295
AV_VF_y,3.2651607143666324
ASA_m2_g_y,3.2111406916920298
ASA_m2_g_x,3.1771150093689173
AV_VF_x,3.1322376925851536
ASA_m2_cm3_y,2.6206524318465716
LCD_y,2.5964545415921805
LCD_x,2.552978666699986
Has_OMS_y,2.411276022030355
LFPD_x,2.3813248826659366
AV_cm3_g_x,1.9785284738612396
AV_cm3_g_y,1.7019751167936006
NASA_m2_g_y,0.6894168827948646
NASA_m2_cm3_y,0.6276970080257234
NASA_m2_cm3_x,0.4402859198591711
NASA_m2_g_x,0.3812869974115122
NAV_cm3_g_y,0.14036877149817453
NAV_cm3_g_x,0.04312769882260501
