Feature,Importance
5,28.480149009371114
0.01,7.188895033210622
cm3_g_x,5.626178259944684
cm3_g_y,4.824256727794816
PLD_y,4.488733743532367
ASA_m2_g_y,4.183124590248505
AV_cm3_g_x,4.054811359564847
PLD_x,3.812541173405625
LFPD_x,3.5420037154023234
LCD_y,3.2344665413488096
AV_VF_y,3.163719189905718
ASA_m2_cm3_y,3.1103484251554456
AV_VF_x,3.080007751828915
LCD_x,2.9468359523261363
ASA_m2_g_x,2.8038797929815464
Has_OMS_y,2.782945082358436
Has_OMS_x,2.7314129227563395
AV_cm3_g_y,2.5381214625962247
ASA_m2_cm3_x,2.1715763174199587
LFPD_y,1.970158263546602
NASA_m2_g_y,1.1669120962085264
NASA_m2_g_x,0.6677941436499052
NASA_m2_cm3_y,0.6309157829044104
NASA_m2_cm3_x,0.5683606968799304
NAV_cm3_g_x,0.14148312443470484
NAV_cm3_g_y,0.09036884122343296
