Feature,Importance
5,40.93429222241328
0.01,5.42173247242956
ASA_m2_g_y,3.497730721899739
cm3_g_x,3.447736813539642
ASA_m2_cm3_x,3.39925545187773
PLD_x,3.382869648501398
AV_VF_y,3.360663717349831
AV_VF_x,3.2143881190050494
Has_OMS_x,3.2125682531868303
AV_cm3_g_y,2.970155203463356
LCD_y,2.915826702926173
cm3_g_y,2.8568022240996656
LCD_x,2.751452868738043
ASA_m2_g_x,2.7296349432568827
AV_cm3_g_x,2.5933252819977515
PLD_y,2.463073717980631
ASA_m2_cm3_y,2.459642677192987
Has_OMS_y,2.3510944693621285
LFPD_y,2.205677865234533
LFPD_x,1.9019572124796402
NASA_m2_g_y,0.5248790241584681
NASA_m2_g_x,0.5141525532919851
NASA_m2_cm3_y,0.498745582296894
NASA_m2_cm3_x,0.2262489737182189
NAV_cm3_g_x,0.10141285433475286
NAV_cm3_g_y,0.0646804252648458
