temp,lowp,outp,seed,mode,qt_frac,train_ratio,out_root,model,R2,MAE,RMSE,MAPE(%)
313K,HENRY,15,2028,lowr,0.05,0.5,./RUN_FULL_EXP,cat,0.9644671797119067,0.11650494362890798,0.04379625754309051,4.96907433220138
