Feature,Importance
HENRY,53.33231253763409
ASA_m2_g,13.313968852293181
AV_VF,6.2595169280171765
ASA_m2_cm3,6.220791166755361
AV_cm3_g,6.091845396704317
cm3_g,4.282604616254263
PLD,3.114739971517085
LFPD,2.529789648190857
LCD,2.0466391951653398
Has_OMS,1.1434314118193938
NASA_m2_cm3,0.8402455762067048
NASA_m2_g,0.7165816670380378
NAV_cm3_g,0.10753303240419167
