Feature,Importance
0.01,54.47056166524044
ASA_m2_g,16.3557478143553
ASA_m2_cm3,5.752694409186836
AV_VF,5.2983960821891225
AV_cm3_g,4.641215494757019
cm3_g,3.080636806252385
PLD,2.5961886128743012
LCD,2.398624541205927
LFPD,2.23857648434164
Has_OMS,1.4386413710328807
NASA_m2_cm3,1.0168531015981759
NASA_m2_g,0.6249002706433839
NAV_cm3_g,0.08696334632258863
