Feature,Importance
HENRY,53.05973787450227
ASA_m2_cm3,9.862762337238362
ASA_m2_g,8.121159853776145
AV_VF,7.252660032069182
AV_cm3_g,6.300285591061101
cm3_g,4.266191087886151
PLD,2.939316762048315
LFPD,2.5006005002656804
Has_OMS,2.0868746486383922
LCD,1.8907466230885053
NASA_m2_g,1.0207861048180806
NASA_m2_cm3,0.5608791356557946
NAV_cm3_g,0.13799944895199634
