Feature,Importance
5,38.308315994950725
0.01,6.385939108037164
cm3_g_y,4.098940180667942
cm3_g_x,3.9274230441524427
ASA_m2_g_y,3.548678326677035
AV_VF_x,3.2639351197073685
PLD_x,3.166044059749782
AV_cm3_g_y,3.163857476688153
ASA_m2_cm3_y,3.147419606401379
ASA_m2_cm3_x,3.007465994125321
AV_VF_y,2.994416451646248
LCD_y,2.8597479004694084
PLD_y,2.7637751483227984
LFPD_y,2.70528001254465
Has_OMS_y,2.6721589251299513
ASA_m2_g_x,2.6675048621638053
LCD_x,2.4699431124394677
Has_OMS_x,2.450120033101358
LFPD_x,2.344725140898412
AV_cm3_g_x,1.7711931773582272
NASA_m2_cm3_y,0.7302020249912322
NASA_m2_g_y,0.5385806308035548
NASA_m2_g_x,0.4340651039907113
NASA_m2_cm3_x,0.3412200280064443
NAV_cm3_g_y,0.12769869447105084
NAV_cm3_g_x,0.11134984250535479
