name,gas,temp,pressure,cutoff,path,abs_mol_per_kg_framework,abs_molecules_per_uc,abs_mg_per_g_framework,abs_cm3STP_per_g,abs_cm3STP_per_cm3,source_chunk
OCUTAI_clean,argon,313.0,5.0,14.0,OCUTAI_clean_argon_313.0K_5.0bar_14.0/Output/System_0,1.0591803925,3.13395,42.3121383177,23.7404436288,40.799960906,chunk_1
REJLOI_clean,argon,313.0,5.0,14.0,REJLOI_clean_argon_313.0K_5.0bar_14.0/Output/System_0,2.7811934786,2.7794638889,111.1031170829,62.3376031786,113.4812506085,chunk_1
TILBIB_clean,argon,313.0,5.0,14.0,TILBIB_clean_argon_313.0K_5.0bar_14.0/Output/System_0,0.6159686797,7.859375,24.6067168182,13.8063070489,23.5574715986,chunk_1
cg3002866_si_001_clean,argon,313.0,5.0,14.0,cg3002866_si_001_clean_argon_313.0K_5.0bar_14.0/Output/System_0,1.5778104372,10.6595875,63.0303713456,35.3650048739,27.6126560826,chunk_1
VECVUW_clean,argon,313.0,5.0,14.0,VECVUW_clean_argon_313.0K_5.0bar_14.0/Output/System_0,0.6183577373,3.8947458333,24.7021548909,13.8598553279,24.9941931911,chunk_1
UVUCEV_clean,argon,313.0,5.0,14.0,UVUCEV_clean_argon_313.0K_5.0bar_14.0/Output/System_0,0.8066090396,4.902975,32.2224179138,18.0793154513,26.2250301295,chunk_1
UMOYOM19_clean,argon,313.0,5.0,14.0,UMOYOM19_clean_argon_313.0K_5.0bar_14.0/Output/System_0,1.6802344068,13.727575,67.1220040813,37.6607332434,30.5238193476,chunk_1
LETREJ_clean,argon,313.0,5.0,14.0,LETREJ_clean_argon_313.0K_5.0bar_14.0/Output/System_0,0.7162283603,20.84005,28.6118905356,16.0535250966,10.8871992482,chunk_1
c6cc00589f_c6cc00589f3_clean,argon,313.0,5.0,14.0,c6cc00589f_c6cc00589f3_clean_argon_313.0K_5.0bar_14.0/Output/System_0,0.7261361142,1.103825,29.0076854889,16.2755972525,9.9958362763,chunk_1
LAPLOG01_clean,argon,313.0,5.0,14.0,LAPLOG01_clean_argon_313.0K_5.0bar_14.0/Output/System_0,4.5141490585,43.85995,180.3312265887,101.1800275181,126.50885614,chunk_1
ARAGOR_clean,argon,313.0,5.0,14.0,ARAGOR_clean_argon_313.0K_5.0bar_14.0/Output/System_0,1.2265639056,4.3558666667,48.9987749026,27.4921736339,31.7882074287,chunk_1
VOVQEE_clean,argon,313.0,5.0,14.0,VOVQEE_clean_argon_313.0K_5.0bar_14.0/Output/System_0,0.5015138198,1.5920875,20.0344740727,11.2409185937,19.6272096956,chunk_1
IJAPOA_clean,argon,313.0,5.0,14.0,IJAPOA_clean_argon_313.0K_5.0bar_14.0/Output/System_0,1.6402231118,9.4703625,65.5236328687,36.7639210477,30.4168781171,chunk_1
ASEJOZ01_clean,argon,313.0,5.0,14.0,ASEJOZ01_clean_argon_313.0K_5.0bar_14.0/Output/System_0,0.3877904312,1.2401916667,15.4914521474,8.6919253211,15.1991520138,chunk_1
LATCAN_clean,argon,313.0,5.0,14.0,LATCAN_clean_argon_313.0K_5.0bar_14.0/Output/System_0,1.5363463042,16.1391,61.3739621618,34.4356288031,13.0974695746,chunk_1
FALRIV01_clean,argon,313.0,5.0,14.0,FALRIV01_clean_argon_313.0K_5.0bar_14.0/Output/System_0,1.5936612039,3.276134375,63.6635777744,35.7202835747,38.0350868107,chunk_1
acs.jpcc.6b08594_UiO66_Ce2Zr4_opt_clean,argon,313.0,5.0,14.0,acs.jpcc.6b08594_UiO66_Ce2Zr4_opt_clean_argon_313.0K_5.0bar_14.0/Output/System_0,0.8806625556,3.10318125,35.1807077719,19.7391491635,25.1155791933,chunk_1
APEBOO_clean,argon,313.0,5.0,14.0,APEBOO_clean_argon_313.0K_5.0bar_14.0/Output/System_0,4.8460324285,42.8904,193.5893034556,108.6188533255,135.5284962261,chunk_1
APEBEE_clean,argon,313.0,5.0,14.0,APEBEE_clean_argon_313.0K_5.0bar_14.0/Output/System_0,1.2960783189,1.269009375,51.7757366835,29.0502680068,38.067313481,chunk_1
AFENEE_clean,argon,313.0,5.0,14.0,AFENEE_clean_argon_313.0K_5.0bar_14.0/Output/System_0,0.9371101846,1.4027027778,37.4356776547,21.0043649506,26.2351860978,chunk_1
KEVBOE_clean,argon,313.0,5.0,14.0,KEVBOE_clean_argon_313.0K_5.0bar_14.0/Output/System_0,4.6082341356,51.0382375,184.0897372503,103.2888481553,119.6440370918,chunk_1
BAFHAU_clean,argon,313.0,5.0,14.0,BAFHAU_clean_argon_313.0K_5.0bar_14.0/Output/System_0,0.4763780298,0.86575,19.0303495352,10.677525607,9.1671140327,chunk_1
JUSGUB_clean,argon,313.0,5.0,14.0,JUSGUB_clean_argon_313.0K_5.0bar_14.0/Output/System_0,1.4882682317,7.0837208333,59.4533393216,33.3580080521,45.1126275359,chunk_1
FOCZEE_clean,argon,313.0,5.0,14.0,FOCZEE_clean_argon_313.0K_5.0bar_14.0/Output/System_0,0.6254080506,1.1408416667,24.9838008064,14.0178808791,24.8061626907,chunk_1
WAFKIY_clean,argon,313.0,5.0,14.0,WAFKIY_clean_argon_313.0K_5.0bar_14.0/Output/System_0,2.0992332986,2.7515944444,83.8601718113,47.0521642427,45.9589329998,chunk_1
RUBTAK06_clean,argon,313.0,5.0,14.0,RUBTAK06_clean_argon_313.0K_5.0bar_14.0/Output/System_0,1.59196774,13.882425,63.5959272767,35.6823263148,57.9456169156,chunk_1
RESZIA_clean,argon,313.0,5.0,14.0,RESZIA_clean_argon_313.0K_5.0bar_14.0/Output/System_0,1.8425225278,9.2247666667,73.6050899422,41.2982552534,50.4735728178,chunk_1
acs.inorgchem.6b00136_ic6b00136_si_002_clean,argon,313.0,5.0,14.0,acs.inorgchem.6b00136_ic6b00136_si_002_clean_argon_313.0K_5.0bar_14.0/Output/System_0,1.8649331779,5.828971875,74.5003505914,41.8005670207,49.1864492408,chunk_1
AQOMEA01_clean,argon,313.0,5.0,14.0,AQOMEA01_clean_argon_313.0K_5.0bar_14.0/Output/System_0,1.331801547,32.2131,53.2028082014,29.8509675761,22.8929354472,chunk_1
AVIVAC_clean,argon,313.0,5.0,14.0,AVIVAC_clean_argon_313.0K_5.0bar_14.0/Output/System_0,1.3444003661,10.7626125,53.7061058237,30.1333572001,22.1936933635,chunk_1
ASUWUI_clean,argon,313.0,5.0,14.0,ASUWUI_clean_argon_313.0K_5.0bar_14.0/Output/System_0,0.919911357,2.90855625,36.7486188883,20.6188708451,23.7300225098,chunk_1
HACDOH_clean,argon,313.0,5.0,14.0,HACDOH_clean_argon_313.0K_5.0bar_14.0/Output/System_0,2.8633326593,24.0314,114.3844130747,64.1786687834,71.9566672743,chunk_1
IZUSEC_clean,argon,313.0,5.0,14.0,IZUSEC_clean_argon_313.0K_5.0bar_14.0/Output/System_0,1.9262768638,5.88121875,76.9509081566,43.1755229092,43.3194953685,chunk_1
QAMLEY_clean,argon,313.0,5.0,14.0,QAMLEY_clean_argon_313.0K_5.0bar_14.0/Output/System_0,1.4096727167,4.4024,56.3136056864,31.596370084,22.0197367952,chunk_1
IBAPOS_clean,argon,313.0,5.0,14.0,IBAPOS_clean_argon_313.0K_5.0bar_14.0/Output/System_0,1.1967998072,3.0456875,47.8097586962,26.8250418523,18.4752420684,chunk_1
GUPCEA_clean,argon,313.0,5.0,14.0,GUPCEA_clean_argon_313.0K_5.0bar_14.0/Output/System_0,1.0705609114,20.0327,42.7667672869,23.9955263035,25.3032316265,chunk_1
NUNZUT_clean,argon,313.0,5.0,14.0,NUNZUT_clean_argon_313.0K_5.0bar_14.0/Output/System_0,1.9120003531,2.2957025,76.3805901065,42.8555295442,48.0489172786,chunk_1
FIHHOV_clean,argon,313.0,5.0,14.0,FIHHOV_clean_argon_313.0K_5.0bar_14.0/Output/System_0,0.7251675351,5.2633333333,28.9689926917,16.2538875444,21.998583139,chunk_1
QUQGEP_neutral,argon,313.0,5.0,14.0,QUQGEP_neutral_argon_313.0K_5.0bar_14.0/Output/System_0,0.0989820531,0.2753555556,3.9541350581,2.2185813381,3.9670795745,chunk_1
LORNEL_clean,argon,313.0,5.0,14.0,LORNEL_clean_argon_313.0K_5.0bar_14.0/Output/System_0,0.4802657998,0.465240625,19.1856581695,10.7646659886,11.375196524,chunk_1
YOZBEW_clean,argon,313.0,5.0,14.0,YOZBEW_clean_argon_313.0K_5.0bar_14.0/Output/System_0,0.9897676993,2.7336041667,39.5392400525,22.1846292083,17.0310325733,chunk_1
AWASAU_clean,argon,313.0,5.0,14.0,AWASAU_clean_argon_313.0K_5.0bar_14.0/Output/System_0,0.4041558037,2.05151875,16.1452160444,9.0587383814,21.4568476526,chunk_1
IFEPUG10_clean,argon,313.0,5.0,14.0,IFEPUG10_clean_argon_313.0K_5.0bar_14.0/Output/System_0,0.6799601691,2.3814,27.1630488355,15.2406107397,28.0008868551,chunk_1
LAPLEW_clean,argon,313.0,5.0,14.0,LAPLEW_clean_argon_313.0K_5.0bar_14.0/Output/System_0,4.4779771594,43.5085,178.8862315628,100.3692714486,126.5388166259,chunk_1
SUNLAP_clean,argon,313.0,5.0,14.0,SUNLAP_clean_argon_313.0K_5.0bar_14.0/Output/System_0,1.4369287851,11.3101,57.402431106,32.2072869396,9.798151696,chunk_1
AJOTEY_clean,argon,313.0,5.0,14.0,AJOTEY_clean_argon_313.0K_5.0bar_14.0/Output/System_0,0.9658943336,1.81090625,38.585546837,21.6495321671,27.1833298637,chunk_1
BEWVEG_clean,argon,313.0,5.0,14.0,BEWVEG_clean_argon_313.0K_5.0bar_14.0/Output/System_0,0.9929030285,2.26245,39.6644901839,22.2549044013,24.6443614313,chunk_1
PILJAX_clean,argon,313.0,5.0,14.0,PILJAX_clean_argon_313.0K_5.0bar_14.0/Output/System_0,0.702431126,1.2395444444,28.0607186205,15.744274222,21.7802252657,chunk_1
QOGPIM_clean,argon,313.0,5.0,14.0,QOGPIM_clean_argon_313.0K_5.0bar_14.0/Output/System_0,0.7460556133,14.34075,29.8034296416,16.7220724237,16.5696252493,chunk_1
FALROB_clean,argon,313.0,5.0,14.0,FALROB_clean_argon_313.0K_5.0bar_14.0/Output/System_0,1.4883578892,3.059659375,59.4569209584,33.3600176327,35.3150752646,chunk_1
IZIHIK_clean,argon,313.0,5.0,14.0,IZIHIK_clean_argon_313.0K_5.0bar_14.0/Output/System_0,0.8411799855,9.4109625,33.6034580618,18.854187795,27.3269692626,chunk_1
IFEPUG09_clean,argon,313.0,5.0,14.0,IFEPUG09_clean_argon_313.0K_5.0bar_14.0/Output/System_0,0.5617621355,1.9674392857,22.441273788,12.5913228805,22.4658961789,chunk_1
DUDKIY_clean,argon,313.0,5.0,14.0,DUDKIY_clean_argon_313.0K_5.0bar_14.0/Output/System_0,1.581246202,3.7201375,63.1676232783,35.442014023,34.5246269001,chunk_1
FOQNOQ_clean,argon,313.0,5.0,14.0,FOQNOQ_clean_argon_313.0K_5.0bar_14.0/Output/System_0,0.9435242993,3.5818583333,37.6919087067,21.1481307608,27.9074381967,chunk_1
WUDTUM_clean,argon,313.0,5.0,14.0,WUDTUM_clean_argon_313.0K_5.0bar_14.0/Output/System_0,0.3820803816,2.08324,15.2633470827,8.563940406,11.7698273633,chunk_1
SAMYAJ_clean,argon,313.0,5.0,14.0,SAMYAJ_clean_argon_313.0K_5.0bar_14.0/Output/System_0,0.4046607333,2.83105,16.1653869729,9.0700558616,18.3293316691,chunk_1
UMOYOM01_clean,argon,313.0,5.0,14.0,UMOYOM01_clean_argon_313.0K_5.0bar_14.0/Output/System_0,1.5608296846,13.089475,62.3520242422,34.9843986978,21.7557854236,chunk_1
ALULAV_clean,argon,313.0,5.0,14.0,ALULAV_clean_argon_313.0K_5.0bar_14.0/Output/System_0,1.1233487584,2.51445625,44.8755361987,25.1787118258,14.8782467267,chunk_1
SEHMUO_clean,argon,313.0,5.0,14.0,SEHMUO_clean_argon_313.0K_5.0bar_14.0/Output/System_0,0.274532536,1.907025,10.9670257468,6.1533656031,9.3723998467,chunk_1
ATEZAC_clean,argon,313.0,5.0,14.0,ATEZAC_clean_argon_313.0K_5.0bar_14.0/Output/System_0,1.2861243065,9.069625,51.3780937957,28.8271590141,19.8223082874,chunk_1
YARBIE_clean,argon,313.0,5.0,14.0,YARBIE_clean_argon_313.0K_5.0bar_14.0/Output/System_0,1.4358301112,3.813875,57.3585412813,32.1826612896,41.6906560086,chunk_1
ATULIM_clean,argon,313.0,5.0,14.0,ATULIM_clean_argon_313.0K_5.0bar_14.0/Output/System_0,0.8692288152,1.5057025,34.723952711,19.4828735838,34.2546174882,chunk_1
ZEVYAC_clean,argon,313.0,5.0,14.0,ZEVYAC_clean_argon_313.0K_5.0bar_14.0/Output/System_0,1.5777935826,14.0433875,63.0296980362,35.3646270943,91.6173863323,chunk_1
OQUGAK_clean,argon,313.0,5.0,14.0,OQUGAK_clean_argon_313.0K_5.0bar_14.0/Output/System_0,1.2437528215,11.09928125,49.6854377152,27.8774455782,41.4312260184,chunk_1
RIZXUT_clean,argon,313.0,5.0,14.0,RIZXUT_clean_argon_313.0K_5.0bar_14.0/Output/System_0,1.2666521065,2.24933125,50.6002183496,28.3907095952,26.205351942,chunk_1
XIVVEF_clean,argon,313.0,5.0,14.0,XIVVEF_clean_argon_313.0K_5.0bar_14.0/Output/System_0,3.3127400477,10.02026875,132.337339424,74.2516750864,85.0432403838,chunk_1
BERQIA_clean,argon,313.0,5.0,14.0,BERQIA_clean_argon_313.0K_5.0bar_14.0/Output/System_0,1.9313203116,22.8689375,77.1523838081,43.2885666252,49.6655683064,chunk_1
JOZWOM_clean,argon,313.0,5.0,14.0,JOZWOM_clean_argon_313.0K_5.0bar_14.0/Output/System_0,1.4065957029,6.7007375,56.1906851376,31.5274019705,15.2040243914,chunk_1
SABFUX_clean,argon,313.0,5.0,14.0,SABFUX_clean_argon_313.0K_5.0bar_14.0/Output/System_0,0.9337743389,0.9975305556,37.30241729,20.9295953856,14.8877145474,chunk_1
OBUBIW_clean,argon,313.0,5.0,14.0,OBUBIW_clean_argon_313.0K_5.0bar_14.0/Output/System_0,0.2718943169,0.7117527778,10.8616341698,6.094232624,9.2591321494,chunk_1
ATIBAG_clean,argon,313.0,5.0,14.0,ATIBAG_clean_argon_313.0K_5.0bar_14.0/Output/System_0,0.4833913553,0.8409444444,19.3105178609,10.8347221139,17.8587408576,chunk_1
ALIXAU_clean_h,argon,313.0,5.0,14.0,ALIXAU_clean_h_argon_313.0K_5.0bar_14.0/Output/System_0,0.7609482303,2.56688125,30.3983599031,17.0558751786,24.4343708192,chunk_1
NAYHAY_clean,argon,313.0,5.0,14.0,NAYHAY_clean_argon_313.0K_5.0bar_14.0/Output/System_0,0.6907160978,3.51458125,27.5927266766,15.4816938655,16.1897508104,chunk_1
SALRUU_clean,argon,313.0,5.0,14.0,SALRUU_clean_argon_313.0K_5.0bar_14.0/Output/System_0,0.8467642877,2.1547944444,33.8265397636,18.9793542077,35.9131767238,chunk_1
DOFTID_clean,argon,313.0,5.0,14.0,DOFTID_clean_argon_313.0K_5.0bar_14.0/Output/System_0,1.2094762527,6.56671875,48.3161573423,27.109171395,24.7633803727,chunk_1
VURNED_clean,argon,313.0,5.0,14.0,VURNED_clean_argon_313.0K_5.0bar_14.0/Output/System_0,2.127562884,2.7887277778,84.9918820892,47.687142883,46.1837880355,chunk_1
IDUYOX_clean,argon,313.0,5.0,14.0,IDUYOX_clean_argon_313.0K_5.0bar_14.0/Output/System_0,1.2874840766,2.9980375,51.4324138925,28.8576368686,26.9984995272,chunk_1
IFEPUG05_clean,argon,313.0,5.0,14.0,IFEPUG05_clean_argon_313.0K_5.0bar_14.0/Output/System_0,0.4809573461,1.6844395833,19.2132840608,10.7801662905,17.849347285,chunk_1
AHAMAY_clean,argon,313.0,5.0,14.0,AHAMAY_clean_argon_313.0K_5.0bar_14.0/Output/System_0,0.6895213902,1.296412963,27.5450004956,15.4549157173,34.7761606344,chunk_1
MOXBOS_clean,argon,313.0,5.0,14.0,MOXBOS_clean_argon_313.0K_5.0bar_14.0/Output/System_0,0.43628437,0.6962160714,17.4286880134,9.7788672886,13.5979355412,chunk_1
AVESUR_clean,argon,313.0,5.0,14.0,AVESUR_clean_argon_313.0K_5.0bar_14.0/Output/System_0,1.4906483683,7.9914916667,59.5484210183,33.4113563761,39.5782173657,chunk_1
GURPOZ_clean,argon,313.0,5.0,14.0,GURPOZ_clean_argon_313.0K_5.0bar_14.0/Output/System_0,2.7513711564,17.18685625,109.911774957,61.6691663728,92.7791876732,chunk_1
c6ta07145g_c6ta07145g2_clean,argon,313.0,5.0,14.0,c6ta07145g_c6ta07145g2_clean_argon_313.0K_5.0bar_14.0/Output/System_0,0.9850046748,9.7137625,39.3489667481,22.0778708918,27.9402003659,chunk_1
WANKOO_clean,argon,313.0,5.0,14.0,WANKOO_clean_argon_313.0K_5.0bar_14.0/Output/System_0,0.2644475379,2.5926,10.5641502438,5.9273207009,12.2811543978,chunk_1
ASINIB_clean,argon,313.0,5.0,14.0,ASINIB_clean_argon_313.0K_5.0bar_14.0/Output/System_0,1.1664233092,30.49705,46.5962783564,26.1441837641,17.4134570217,chunk_1
KOGSOQ_clean,argon,313.0,5.0,14.0,KOGSOQ_clean_argon_313.0K_5.0bar_14.0/Output/System_0,1.4041721451,6.34164375,56.0938688536,31.4730804064,32.3136421743,chunk_1
YABHIV_clean,argon,313.0,5.0,14.0,YABHIV_clean_argon_313.0K_5.0bar_14.0/Output/System_0,1.2180382768,30.2845,48.65819308,27.3010803949,16.3809550729,chunk_1
IFEPUG03_clean,argon,313.0,5.0,14.0,IFEPUG03_clean_argon_313.0K_5.0bar_14.0/Output/System_0,0.5339064294,1.86988125,21.3284940414,11.9669657599,19.1442042173,chunk_1
c5sc00614g_c5sc00614g2_clean,argon,313.0,5.0,14.0,c5sc00614g_c5sc00614g2_clean_argon_313.0K_5.0bar_14.0/Output/System_0,3.4428823805,18.4336375,137.5362653366,77.1686821785,95.3725783692,chunk_1
IREGOD_clean,argon,313.0,5.0,14.0,IREGOD_clean_argon_313.0K_5.0bar_14.0/Output/System_0,1.3356720849,6.2254375,53.357428448,29.9377217179,35.4569040655,chunk_1
GUZVOO_clean,argon,313.0,5.0,14.0,GUZVOO_clean_argon_313.0K_5.0bar_14.0/Output/System_0,0.6750653956,7.916425,26.9675124244,15.1308994056,24.3621898749,chunk_1
LAGWIB_clean,argon,313.0,5.0,14.0,LAGWIB_clean_argon_313.0K_5.0bar_14.0/Output/System_0,0.8442349872,2.958425,33.7254992668,18.9226625273,18.6672150043,chunk_1
VUHMOC_clean,argon,313.0,5.0,14.0,VUHMOC_clean_argon_313.0K_5.0bar_14.0/Output/System_0,0.7257441749,14.36715,28.9920282993,16.2668123354,34.882328337,chunk_1
AZEBUE_clean,argon,313.0,5.0,14.0,AZEBUE_clean_argon_313.0K_5.0bar_14.0/Output/System_0,1.085092022,3.6471625,43.3472560957,24.3212262655,44.2226207024,chunk_1
LIDSEY_clean,argon,313.0,5.0,14.0,LIDSEY_clean_argon_313.0K_5.0bar_14.0/Output/System_0,2.5453468597,7.35045625,101.6815163494,57.0513427815,62.0562988068,chunk_1
AWIBEO_clean,argon,313.0,5.0,14.0,AWIBEO_clean_argon_313.0K_5.0bar_14.0/Output/System_0,0.1728440355,2.9338125,6.9047735284,3.8741220188,6.0745611417,chunk_1
ja202154j_si_003_clean,argon,313.0,5.0,14.0,ja202154j_si_003_clean_argon_313.0K_5.0bar_14.0/Output/System_0,0.8804972825,1.2343611111,35.1741054414,19.7354447358,18.3523324207,chunk_1
YIWBIR_clean,argon,313.0,5.0,14.0,YIWBIR_clean_argon_313.0K_5.0bar_14.0/Output/System_0,2.0560756385,4.37412,82.1361096059,46.084829496,52.2470854706,chunk_1
LAPNIC_clean,argon,313.0,5.0,14.0,LAPNIC_clean_argon_313.0K_5.0bar_14.0/Output/System_0,4.3862673206,42.6174375,175.2226069214,98.3136893453,121.336924673,chunk_1
acs.cgd.5b01554_VAGNUP1452791_clean,argon,313.0,5.0,14.0,acs.cgd.5b01554_VAGNUP1452791_clean_argon_313.0K_5.0bar_14.0/Output/System_0,0.4406028875,2.98425625,17.6012041487,9.8756624341,14.5218514071,chunk_1
HIDDAB_clean,argon,313.0,5.0,14.0,HIDDAB_clean_argon_313.0K_5.0bar_14.0/Output/System_0,1.2535893767,5.14666875,50.078388422,28.0979218877,48.1283392918,chunk_1
BEXVAD01_clean,argon,313.0,5.0,14.0,BEXVAD01_clean_argon_313.0K_5.0bar_14.0/Output/System_0,1.477373796,3.0856333333,59.0181284029,33.1138204338,45.3430128047,chunk_1
DOJXOR_clean,argon,313.0,5.0,14.0,DOJXOR_clean_argon_313.0K_5.0bar_14.0/Output/System_0,1.5283159689,6.89610625,61.053166326,34.2556370618,35.0373659761,chunk_1
UDAXIJ_clean,argon,313.0,5.0,14.0,UDAXIJ_clean_argon_313.0K_5.0bar_14.0/Output/System_0,0.6527160899,11.5757,26.0747023601,14.6299626095,26.6663549403,chunk_1
PUSSEC_clean,argon,313.0,5.0,14.0,PUSSEC_clean_argon_313.0K_5.0bar_14.0/Output/System_0,0.335811779,4.5897125,13.4150089482,7.5268770707,15.5174944853,chunk_1
JADBEY_clean,argon,313.0,5.0,14.0,JADBEY_clean_argon_313.0K_5.0bar_14.0/Output/System_0,1.102963444,2.7640555556,44.0611836623,24.7217958851,33.5552156994,chunk_1
OMUMEQ_clean,argon,313.0,5.0,14.0,OMUMEQ_clean_argon_313.0K_5.0bar_14.0/Output/System_0,1.2541014682,18.5129875,50.0988454517,28.1093998933,33.9106005604,chunk_1
FUVDEH02_clean,argon,313.0,5.0,14.0,FUVDEH02_clean_argon_313.0K_5.0bar_14.0/Output/System_0,0.5848895225,2.0484375,23.3651666452,13.1096995726,21.5057231206,chunk_1
DOTFOJ_clean,argon,313.0,5.0,14.0,DOTFOJ_clean_argon_313.0K_5.0bar_14.0/Output/System_0,1.8775910519,19.0848,75.0060073414,42.0842803012,40.3232061725,chunk_1
