Feature,Importance
5,32.00766266016624
0.01,6.563897290687744
cm3_g_x,5.066435334430036
cm3_g_y,4.953118858808346
Has_OMS_y,4.731907301644584
ASA_m2_cm3_x,3.9476502987306423
PLD_y,3.7417319648259038
PLD_x,3.562044233227506
AV_VF_x,3.386792673093266
ASA_m2_g_x,3.3645523160496293
Has_OMS_x,3.169063674230432
AV_VF_y,3.1322930812766883
LFPD_x,3.0989667330295334
ASA_m2_cm3_y,3.030002103771958
ASA_m2_g_y,2.616128274657067
LFPD_y,2.4039009574051264
AV_cm3_g_x,2.300212567147856
LCD_x,2.2207867072267824
AV_cm3_g_y,1.9584588124899962
LCD_y,1.9242420030613188
NASA_m2_g_y,0.719943474852229
NASA_m2_cm3_y,0.6095422816489814
NASA_m2_g_x,0.6049489459065803
NASA_m2_cm3_x,0.5931674545794527
NAV_cm3_g_x,0.1865356632908553
NAV_cm3_g_y,0.10601433376125322
