epoch,train_loss,val_loss
1,6.495378108548868,2.4065864086151123
2,1.2566381508767293,3.2546799182891846
3,1.0215214965231132,6.202712535858154
4,0.9000472800893934,14.09476375579834
5,0.7979809638717412,27.278854370117188
6,0.7131876023339976,45.873695373535156
7,0.6584187262345359,69.15924835205078
8,0.565252371015349,101.39897155761719
9,0.5156163520213821,152.3600311279297
10,0.4319151811574766,210.54275512695312
11,0.3607075942280405,263.2388916015625
12,0.3370373167916742,307.11627197265625
13,0.31002991619222453,337.2574157714844
14,0.2634433961975637,338.3335266113281
15,0.2737120317382962,367.39141845703125
16,0.27494779151147575,402.2887268066406
17,0.23009433273557592,408.37591552734375
18,0.20327743333983797,418.07781982421875
19,0.22006629290381027,432.36212158203125
20,0.1858563913100677,419.71527099609375
21,0.16648696499501223,423.5123596191406
22,0.17107433548772522,429.190185546875
23,0.17109099795056887,420.98687744140625
24,0.13726977914259697,415.342529296875
25,0.14756251614131227,412.1211242675781
26,0.1278120912806526,397.9106140136719
27,0.12972442119221414,392.1814270019531
28,0.11622352117955373,375.0123596191406
29,0.10806944845390569,351.2849426269531
30,0.1269317456564978,337.4446716308594
31,0.10557197022656496,322.9372863769531
32,0.20417355578295224,313.5083312988281
33,0.1159521782214885,307.74749755859375
34,0.10865386832915051,306.8453369140625
35,0.7048428863755072,277.6891174316406
36,0.30605128817065225,364.6508483886719
37,0.16798987243500055,381.66448974609375
38,0.1488629294783657,343.0496520996094
39,0.1392163611090308,340.6380615234375
40,0.1961652216798972,318.73687744140625
41,0.21538316064480087,317.9994201660156
42,0.13303184727723685,316.6458740234375
43,0.10108734238210149,315.32220458984375
44,0.08771084381647759,306.95574951171875
45,0.09643074842803766,302.7606201171875
46,0.07470218829459545,283.6744079589844
47,0.07602111222856332,280.39227294921875
48,0.0716980035704468,268.1437683105469
49,0.1515309457223453,264.8144836425781
50,0.09405356567567556,251.97866821289062
51,0.11482836930227529,251.6021728515625
