temp,lowp,outp,seed,mode,qt_frac,train_ratio,out_root,source_model,target_model,R2,MAE,RMSE,MAPE(%)
293K,0.01,5,2027,struct,0.0,0.2,./RUN_FULL_EXP,CAT,CAT,0.8453243783367825,0.13926291366701404,0.045200979836155876,11.572941605367543
