temp,lowp,outp,seed,mode,qt_frac,train_ratio,out_root,model,R2,MAE,RMSE,MAPE(%)
313K,0.01,1,2028,struct,0.2,0.5,./RUN_FULL_EXP,cat,0.41949432143053866,0.08361664535221504,0.023366249508823475,45.956841878034716
