temp,lowp,outp,seed,mode,qt_frac,train_ratio,out_root,source_model,target_model,R2,MAE,RMSE,MAPE(%)
293K,0.01,5,2027,struct,0.0,0.5,./RUN_FULL_EXP,CAT,CAT,0.9180250204209042,0.10392457156102618,0.025127488794425227,9.153161552202898
