Feature,Importance
5,21.41198098744825
cm3_g_x,7.218079845942549
ASA_m2_g_y,5.74004334411508
0.01,5.585457288406377
cm3_g_y,4.6807293718554694
PLD_y,4.4868035190878945
AV_cm3_g_x,4.358980822530906
PLD_x,4.183686411830365
LCD_x,4.142277100647624
AV_VF_x,4.134260302383897
ASA_m2_g_x,4.101380041016461
LFPD_x,4.037543156102232
LFPD_y,3.6316057807125826
AV_VF_y,3.564975359390178
LCD_y,3.325069641186403
Has_OMS_y,3.0976400910977984
Has_OMS_x,2.555676586239123
ASA_m2_cm3_x,2.518427789945706
AV_cm3_g_y,2.43310366839599
ASA_m2_cm3_y,2.3784916800991747
NASA_m2_cm3_x,0.7075376483175342
NASA_m2_g_x,0.7055236778499847
NASA_m2_g_y,0.44480418113896125
NASA_m2_cm3_y,0.38328493346402326
NAV_cm3_g_x,0.13101679118341428
NAV_cm3_g_y,0.04161997961202364
