epoch,train_loss,val_loss
1,0.8795435753416418,0.9209628105163574
2,0.7848067161270648,0.9353212714195251
3,0.7608749403137756,0.8776033520698547
4,0.7531481912319057,0.8715304732322693
5,0.7379114453345074,0.8653981685638428
6,0.7379021515453765,0.8478515148162842
7,0.714403757271059,0.8769198656082153
8,0.7227931347489844,0.8487619161605835
9,0.7159196512142388,0.8489156365394592
10,0.6987656221035127,0.8421855568885803
11,0.6988612393899043,0.8390503525733948
12,0.6889929236239759,0.8856518268585205
13,0.6762417151931459,0.8381600379943848
14,0.6812337324635289,0.8306507468223572
15,0.6924458787983948,0.8527469038963318
16,0.6770266663558041,0.8269352316856384
17,0.6592640950215114,0.8219399452209473
18,0.6537066450428795,0.8335334658622742
19,0.649072336206419,0.8238638639450073
20,0.6430645160824475,0.8536360859870911
21,0.6331444303467785,0.7992368936538696
22,0.6300442473351165,0.8354883790016174
23,0.630021002255179,0.7934669256210327
24,0.6286782895952019,0.8035813570022583
25,0.6145983344939742,0.8994802832603455
26,0.6124270181183026,0.7988168001174927
27,0.6084232595256183,0.8125239014625549
28,0.6001951045382142,0.990530788898468
29,0.5960424567055066,0.8705864548683167
30,0.6080956456923988,0.8064408898353577
31,0.5969791575239716,0.7732090353965759
32,0.5793218613938875,0.7690331339836121
33,0.5759511257501538,0.7691957950592041
34,0.5754209033909571,0.7832598686218262
35,0.5668634739625944,0.7890103459358215
36,0.5700050291619467,0.7707067131996155
37,0.5633683156077629,0.7720053195953369
38,0.5588401680276702,0.7613752484321594
39,0.5515911117198522,0.7509687542915344
40,0.5469589841588198,0.7658944129943848
41,0.5460537552999369,0.7612388730049133
42,0.5318801466444475,0.7620614767074585
43,0.5221246735853798,0.7777245044708252
44,0.5209145925255108,0.7574267983436584
45,0.5240867787893149,0.73504239320755
46,0.5267473737028144,0.7661193013191223
47,0.5227396137106538,0.7618780732154846
48,0.5088763515564174,0.7957531213760376
49,0.5121482878001695,0.7100274562835693
50,0.5071670777755564,0.7191800475120544
51,0.4969145988695283,0.7231167554855347
52,0.4923546662981782,0.7195744514465332
53,0.4821131013430115,0.7763096690177917
54,0.4781111203508357,0.7237843871116638
55,0.48889972340005294,0.7148069143295288
56,0.4736218076791219,0.7479428648948669
57,0.4739053446090547,0.7054257392883301
58,0.46538057472697647,0.7102090716362
59,0.46885671692752073,0.6926412582397461
