Feature,Importance
5,26.786585032328297
cm3_g_x,5.92957000946343
0.01,5.582352475496863
PLD_x,4.635571612347767
cm3_g_y,4.4474179802636415
Has_OMS_x,4.387626862225092
LCD_x,4.045766666586848
AV_cm3_g_x,3.926629024944119
ASA_m2_cm3_y,3.833717225639527
LFPD_y,3.819305168653374
Has_OMS_y,3.8126541859079635
ASA_m2_g_y,3.792364664362983
PLD_y,3.677361833600252
AV_VF_x,3.423470740154202
ASA_m2_g_x,3.2700061520882486
AV_VF_y,3.0153446809186244
AV_cm3_g_y,2.642590588955868
ASA_m2_cm3_x,2.459007102377936
LCD_y,2.279300889119628
LFPD_x,2.072331112245907
NASA_m2_cm3_y,0.6584796189290006
NASA_m2_cm3_x,0.5204377796605829
NASA_m2_g_y,0.4835090158120502
NASA_m2_g_x,0.3830360823552351
NAV_cm3_g_y,0.059272278089767365
NAV_cm3_g_x,0.056291217472832604
