Feature,Importance
5,30.212356450154726
cm3_g_y,6.1577902809611755
0.01,5.429971605665629
PLD_y,4.678164960474633
cm3_g_x,4.348875657591524
AV_VF_x,4.241563215483
PLD_x,3.934706976135528
LCD_y,3.5754837660459384
ASA_m2_g_y,3.4773669980656936
ASA_m2_cm3_y,3.3338891407523366
AV_VF_y,3.314206727439971
ASA_m2_cm3_x,3.0806770100134675
LFPD_y,2.979716025857239
AV_cm3_g_y,2.928185862412535
ASA_m2_g_x,2.89397599702632
AV_cm3_g_x,2.84667205943699
Has_OMS_x,2.7048735710608867
Has_OMS_y,2.4925994339645365
LCD_x,2.4232062001125843
LFPD_x,2.352527726036017
NASA_m2_cm3_y,0.6678861701286176
NASA_m2_g_x,0.6164981231944534
NASA_m2_cm3_x,0.5802535527785263
NASA_m2_g_y,0.5305864562889484
NAV_cm3_g_y,0.13448222858044387
NAV_cm3_g_x,0.06348380433827051
