Feature,Importance
5,49.54347304333949
0.01_y,22.002769220130453
0.01_x,13.947918754173887
ASA_m2_g_y,1.7798655263466847
cm3_g_x,1.2384728747562592
cm3_g_y,1.0373201478372132
ASA_m2_cm3_x,0.974018591086906
LCD_x,0.7719546203118558
Has_OMS_x,0.7558803353074515
ASA_m2_g_x,0.6996415711086349
AV_cm3_g_x,0.6960042483281695
LFPD_x,0.6793754178339034
LCD_y,0.6776186275356592
AV_VF_y,0.6591406948866317
ASA_m2_cm3_y,0.6466776554044333
AV_cm3_g_y,0.6238747017108511
PLD_y,0.5887627829392539
PLD_x,0.562261597745484
NASA_m2_cm3_x,0.40724318425492234
LFPD_y,0.40634379951977406
AV_VF_x,0.39914844256945053
NASA_m2_cm3_y,0.3212529262971543
NASA_m2_g_x,0.26527731061993476
Has_OMS_y,0.21616932000573108
NASA_m2_g_y,0.0791277613306816
NAV_cm3_g_y,0.012682228969591968
NAV_cm3_g_x,0.007724615649545947
