temp,lowp,outp,seed,mode,qt_frac,train_ratio,out_root,source_model,target_model,R2,MAE,RMSE,MAPE(%)
293K,0.01,5,2026,struct,0.0,0.6,./RUN_FULL_EXP,CAT,CAT,0.9060694583345255,0.10195137900553423,0.027979101838820325,8.150313018169635
