Feature,Importance
5,39.72764226199361
0.01,5.286847337445002
cm3_g_y,3.965585118108072
cm3_g_x,3.6952548039693784
LCD_y,3.6055974638960477
ASA_m2_g_y,3.555566700292425
PLD_x,3.427430465730335
ASA_m2_g_x,3.2510449243675774
AV_VF_x,3.1802469038120136
AV_cm3_g_x,2.978018817369752
ASA_m2_cm3_y,2.927840303900485
AV_VF_y,2.9258035662940283
PLD_y,2.8402828175004298
LCD_x,2.8146517160504216
ASA_m2_cm3_x,2.813051161557496
Has_OMS_x,2.6766145183734134
Has_OMS_y,2.41293058126991
LFPD_y,2.2665858249220396
AV_cm3_g_y,2.1135088047914254
LFPD_x,1.4189663770386471
NASA_m2_cm3_y,0.7448404733096302
NASA_m2_g_x,0.43897533244771253
NASA_m2_g_y,0.437646716326092
NASA_m2_cm3_x,0.3542726219126847
NAV_cm3_g_y,0.0842653020038841
NAV_cm3_g_x,0.05652908531748007
