Feature,Importance
0.01,54.35366683150632
ASA_m2_g,9.263139103289621
AV_VF,9.10654184973239
AV_cm3_g,8.158121984356237
ASA_m2_cm3,5.022655339608609
cm3_g,4.5601706539999824
PLD,2.6153547633604046
LFPD,2.187647911068477
LCD,1.798051466461799
Has_OMS,1.3679876374719715
NASA_m2_g,0.7867057011633307
NASA_m2_cm3,0.7196954749845005
NAV_cm3_g,0.06026128299635837
