train_ratio,qt_frac,seed,R2,MAE,RMSE,MAPE(%)
0.25,0.12,2025,0.9691602808955394,0.022981842480515942,0.0031742225374884986,4.21129647153402
0.25,0.12,2026,0.9732835401030893,0.023018535506240924,0.002944646874926001,4.251194184120074
0.25,0.12,2027,0.9720117275358898,0.023175558133470723,0.003146825340533126,4.230665738018696
0.25,0.12,2028,0.9667882436426558,0.022720328859933178,0.0037038627166410517,4.089978207026032
0.25,0.12,2029,0.9744676349252995,0.023562983099336007,0.002727175259708936,4.36196052950063
0.25,0.25,2025,0.9818287956809356,0.0202990014159831,0.001384071403869167,3.8454547282033325
0.25,0.25,2026,0.982453012560531,0.020927828462898587,0.0013393354835397459,3.933885821311473
0.25,0.25,2027,0.9781257594346667,0.021498500755365718,0.0016896426274375536,4.056754751022066
0.25,0.25,2028,0.9811567995713112,0.020456762038478085,0.001414468686504593,3.832464690845463
0.25,0.25,2029,0.9823240421491237,0.020506671904372352,0.0013147340268440475,3.8807524106928457
0.3,0.0,2025,0.9208661874050411,0.028113931802623723,0.013324966589732113,4.492297297792439
0.3,0.0,2026,0.9340819538045543,0.027424616815101947,0.010912179440529923,4.386758692194426
0.3,0.0,2027,0.9257625601858344,0.027313666088532088,0.011896712836978995,4.6472588948121185
0.3,0.0,2028,0.9377905082387212,0.028868289931511543,0.010606114280300161,4.826311632257071
0.3,0.0,2029,0.9426118893574189,0.027186194682550485,0.008813096565659274,5.489292181912847
0.3,0.15,2025,0.9804106237156425,0.02133827957585098,0.0018691411967694548,4.020075784352224
0.3,0.15,2026,0.9769944572897891,0.021373208467759315,0.002158616874896722,4.002023944416446
0.3,0.15,2027,0.9789925761176522,0.021874458162332473,0.00203032813728658,4.015883643526575
0.3,0.15,2028,0.9770717549127674,0.02118116317890998,0.0021603564256294115,3.8450093468973887
0.3,0.15,2029,0.9701951262101278,0.021892640522839485,0.0028447976711035937,3.9235483965327513
0.3,0.3,2025,0.979048651671781,0.020453002109294648,0.001491092571904419,3.8024614714398517
0.3,0.3,2026,0.9826768396642327,0.019828469758822742,0.0012040991935414462,3.7144170988129215
0.3,0.3,2027,0.9832144937839851,0.019572635456600863,0.001179820785431697,3.6771564420579113
0.3,0.3,2028,0.9832306201297037,0.019725833417536427,0.0011771580736293485,3.6363079287356714
0.3,0.3,2029,0.9799825277773204,0.019858018181485422,0.0013863584902124959,3.743717104739156
0.35,0.0,2025,0.9552218009122306,0.026352143941845207,0.007454898462081794,4.4585812151863875
0.35,0.0,2026,0.9228570458946639,0.027411076610984,0.012988004739846681,4.584109989794634
0.35,0.0,2027,0.9273292376604925,0.02778979906843998,0.01240008197114791,4.34454696871469
0.35,0.0,2028,0.9510812472880367,0.026695759834352534,0.008160795089674263,4.579097144991325
0.35,0.0,2029,0.9285783257748503,0.02651988386738241,0.012111827283612313,4.263732130299862
0.35,0.17,2025,0.9800086639209712,0.020818242512388056,0.001758010095129465,3.8233580111618872
0.35,0.17,2026,0.9823857289429425,0.019907872682619652,0.0015172316783557186,3.784233213432131
0.35,0.17,2027,0.9803585195428867,0.020614132055346613,0.0017423369002833582,3.8370374434361003
0.35,0.17,2028,0.9792515111102881,0.02063507195920812,0.001877412035223685,3.7403753479686594
0.35,0.17,2029,0.9810091393444283,0.020359218334643374,0.001678720153922922,3.762673633117042
0.35,0.35,2025,0.9845410181322394,0.018799321040364997,0.0010124268344189405,3.493580260224502
0.35,0.35,2026,0.9814144556426849,0.019023752489170077,0.0012224789449745638,3.5203238770034924
0.35,0.35,2027,0.9842887643906998,0.018807134963004686,0.001005472428752666,3.5097457490898973
0.35,0.35,2028,0.9799143034682749,0.01936278401717512,0.0012992965049780972,3.545078091547696
0.35,0.35,2029,0.9829264513884516,0.019189687566258048,0.0011050329540045639,3.592765271222434
0.4,0.0,2025,0.9200430888901096,0.027152245723708612,0.013553549544652781,4.3927928177052005
0.4,0.0,2026,0.9323710494425532,0.02861113010749359,0.011697919750751537,4.347050120162123
0.4,0.0,2027,0.955675572397779,0.026537076280117547,0.007021008273190652,4.153729568450085
0.4,0.0,2028,0.9359920221769702,0.027326807231950984,0.010792189422355528,4.280609025088182
0.4,0.0,2029,0.9501641221922426,0.02534321620117278,0.007839926207630682,4.245788045546976
0.4,0.2,2025,0.9815062446092823,0.019335991794077648,0.0014806660092211022,3.572260532813318
0.4,0.2,2026,0.9822523698524026,0.020031305951980095,0.0014394162554625658,3.645196077307141
0.4,0.2,2027,0.9822533220801883,0.019471206643455984,0.0014175022317158914,3.621478837295563
0.4,0.2,2028,0.9774232918120577,0.020643305630622492,0.0018225120200210478,3.7030105499269874
0.4,0.2,2029,0.9785129868887642,0.019522765654432474,0.001743593491602214,3.6157083432684654
0.4,0.4,2025,0.9851184241534409,0.017903862444690763,0.0009067567843839727,3.309056818930472
0.4,0.4,2026,0.9853488331606328,0.01792249662204959,0.0008903638555373847,3.303154741846479
0.4,0.4,2027,0.9846574266181456,0.01822040376338289,0.0009034899214428203,3.4393378465087205
0.4,0.4,2028,0.9841239796247191,0.01863944915954036,0.000944601653490998,3.4334836713715116
0.4,0.4,2029,0.9839286640756195,0.018060291322375806,0.0009726265349680919,3.408603987427091
0.45,0.0,2025,0.9582679222746892,0.02528040908767605,0.0062574925493267255,4.348434225643966
0.45,0.0,2026,0.9533303075055654,0.02638816408395532,0.007449043944910574,4.356647944416464
0.45,0.0,2027,0.9640521419253163,0.024472893294501363,0.0054544270085819775,4.2976490926427955
0.45,0.0,2028,0.9453723917740857,0.026402075147816718,0.009030322397085731,4.248197464685162
0.45,0.0,2029,0.9663416051745934,0.024950557004339863,0.00509065428834418,4.5086179024397905
0.45,0.23,2025,0.9848576706542272,0.01852902241209814,0.0011459123116599136,3.490152173321394
0.45,0.23,2026,0.986195609992958,0.018221044493840134,0.0010447769265557955,3.4817156092272503
0.45,0.23,2027,0.9861817670237308,0.018224359469970083,0.001092518197575755,3.3456439261573134
0.45,0.23,2028,0.9814851629095732,0.019084687474614278,0.001391094118994962,3.496868662705156
0.45,0.23,2029,0.9837875036768237,0.018404545197690345,0.0012502104717595323,3.4745284223593575
0.45,0.45,2025,0.9848433136989444,0.01763299042650432,0.0008543822190202089,3.2734042891250725
0.45,0.45,2026,0.9851780582435203,0.017432036207286047,0.0008378061398371693,3.2174435172482125
0.45,0.45,2027,0.9843932096907957,0.017568480949100986,0.0008756775727527224,3.2632984941585006
0.45,0.45,2028,0.9841423955225218,0.017837301103067745,0.0008933448626598012,3.294321895593392
0.45,0.45,2029,0.9846801311698058,0.01757190001997881,0.0008495661011881239,3.281175922756927
0.5,0.0,2025,0.9323723220145628,0.026091948225266125,0.011698076926641878,4.24283778917356
0.5,0.0,2026,0.9570600199661421,0.024713655767060434,0.007017107452457719,4.044783735742517
0.5,0.0,2027,0.9501663721072021,0.026606543278269692,0.00849274352923961,4.33043833922573
0.5,0.0,2028,0.9653307891754912,0.024942081521204557,0.005527168741209858,4.121685056172942
0.5,0.0,2029,0.9043887427561973,0.030307225278667402,0.018831529348603313,4.193632344152798
0.5,0.25,2025,0.9836250659775889,0.018763876508465272,0.001257408716717095,3.4596375297552924
0.5,0.25,2026,0.9858028914684226,0.018583776437972516,0.0010747777536650935,3.4075176672953504
0.5,0.25,2027,0.984165018712776,0.01870267452177291,0.0012681093498003073,3.401858159423184
0.5,0.25,2028,0.9847614319970324,0.01840857131999073,0.0011496124267680518,3.3350103298628135
0.5,0.25,2029,0.9868000442106188,0.018254313166909134,0.0009814431676781748,3.3891069729596657
0.5,0.5,2025,0.9859584550382107,0.016749099263275634,0.0007229020376460278,3.117583378173941
0.5,0.5,2026,0.9848900287417002,0.01714954676950666,0.0007748650412870748,3.215912539822311
0.5,0.5,2027,0.9862253516285678,0.016863315529783107,0.0007316717196767259,3.1548243196332435
0.5,0.5,2028,0.9844360920027072,0.01737286346248832,0.000801207336080372,3.262747521654229
0.5,0.5,2029,0.9849767364167005,0.017137987605883087,0.0007927651887454721,3.172712118265801
0.55,0.0,2025,0.9371492667792051,0.02739643521380741,0.011689172456923363,4.2518238927791145
0.55,0.0,2026,0.9360795853871616,0.026137191679842603,0.010490917511278229,4.096283901383879
0.55,0.0,2027,0.9420364607686248,0.025556378066843875,0.009613537528528013,4.016435571866115
0.55,0.0,2028,0.9619511636860878,0.023642206150034605,0.0058375358632161145,3.9474391535893294
0.55,0.0,2029,0.9428705723979038,0.02567653506664844,0.009152959075964818,4.247036752737287
0.55,0.28,2025,0.9864282926930816,0.018089836221400892,0.0009404556013216552,3.462214432068987
0.55,0.28,2026,0.9864155005362553,0.01750781071442418,0.0009463145912307494,3.2483126997438787
0.55,0.28,2027,0.9860359348626055,0.018211136292948422,0.0009833597884034606,3.421826434323321
0.55,0.28,2028,0.9865548299758398,0.01801369800786724,0.000948813040767028,3.292450251708698
0.55,0.28,2029,0.9810540902190313,0.01820042815086308,0.0013385099591086075,3.415025460682201
0.55,0.55,2025,0.9842592088713996,0.01682433079271909,0.0007682985603770827,3.1741027537704873
0.55,0.55,2026,0.9867287650430792,0.016795516903608185,0.0006523890979037954,3.1412179414165275
0.55,0.55,2027,0.9864914697690954,0.016376740199969885,0.0006561420173629222,3.031285047720586
0.55,0.55,2028,0.9844004695464604,0.01665383578074529,0.0007744417119248062,3.110083393800238
0.55,0.55,2029,0.9871379130105677,0.01629224398646526,0.0006338992412834358,3.0846852393927517
0.6,0.0,2025,0.9497465368089425,0.025599413862592582,0.008463211501521543,3.9864786709954108
0.6,0.0,2026,0.9759570483233495,0.023157196508715946,0.003911732760253405,3.9470459119615158
0.6,0.0,2027,0.9468313841412987,0.025137190125745605,0.009199902738661836,3.897841415043076
0.6,0.0,2028,0.9368942574706358,0.025403776587573413,0.01124987003430923,4.125299976143504
0.6,0.0,2029,0.934002420091985,0.02709305079579908,0.011532733781231885,4.222188245997242
0.6,0.3,2025,0.9837984725695158,0.01844318480281892,0.0011798965692204355,3.2971098022988152
0.6,0.3,2026,0.9868571053786332,0.017275957896899282,0.0008818986934735122,3.22853672144391
0.6,0.3,2027,0.984915319414669,0.017573952634517415,0.0010240564773305828,3.319929744938663
0.6,0.3,2028,0.9830504466449599,0.017779754729407956,0.0011176011019993386,3.3271725285193248
0.6,0.3,2029,0.9859971284730049,0.017637644722313682,0.000947614520668673,3.2975585166183796
0.6,0.6,2025,0.9841937691130792,0.017027167113596187,0.0007341182743307147,3.1375035703055296
0.6,0.6,2026,0.9863271754990413,0.016465785401862342,0.0006377613369434419,3.058773183065868
0.6,0.6,2027,0.9867979285770608,0.01609957284804378,0.0006161407528409766,2.9757729705390457
0.6,0.6,2028,0.9843597977365153,0.01655821285708503,0.0007186608430926495,3.0919257922021055
0.6,0.6,2029,0.9850881219419831,0.016596548980318485,0.0006880071010348143,3.1097786295845133
0.65,0.0,2025,0.9548563163072402,0.023719052944352413,0.007264421572373736,4.020867774635352
0.65,0.0,2026,0.9413921639080756,0.025202343171921715,0.00907820449720126,4.015875408938861
0.65,0.0,2027,0.9561604623610486,0.023744784647414925,0.006726781597993306,3.9658314133368915
0.65,0.0,2028,0.9460857668855096,0.024699610460147858,0.008769867815044569,3.7597158556384866
0.65,0.0,2029,0.9712861837167345,0.023294634598394048,0.004289940896082085,3.9284245732554117
0.65,0.33,2025,0.985314405751779,0.017554930318556546,0.0009765445480291722,3.296189815759196
0.65,0.33,2026,0.9842931190496994,0.0179056544776715,0.0010230589334052004,3.25516175863466
0.65,0.33,2027,0.9868552436340583,0.017150071749085453,0.0009138243935088364,3.208551473431091
0.65,0.33,2028,0.9854987296986432,0.017518288608624217,0.0009649505458304769,3.2555216785743384
0.65,0.33,2029,0.9871573560432738,0.01738437672622201,0.0008636536305445465,3.2661445024547353
0.65,0.65,2025,0.9869563180653478,0.015998226645434606,0.0005749893564405553,2.9935264065558127
0.65,0.65,2026,0.9865425766451357,0.01604147055944065,0.0005875267564567419,3.010140174067239
0.65,0.65,2027,0.9850897235306646,0.015985415461304643,0.000622098526149312,2.9897003209640696
0.65,0.65,2028,0.9867780964394274,0.015980364546701303,0.000584383525358418,2.9984824894859443
0.65,0.65,2029,0.9837828910640862,0.016452070946125958,0.0006934675355015986,3.0399786507595135
0.7,0.0,2025,0.948150300542289,0.023327034405916745,0.008567143513081311,3.7423679424252185
0.7,0.0,2026,0.9405513754850842,0.02579487176579172,0.010112370549924914,4.050532974468745
0.7,0.0,2027,0.9515471225581187,0.02506339787047058,0.008292003168721225,3.7767667355626187
0.7,0.0,2028,0.9484491124697962,0.025072305846776513,0.008814409484390917,3.85340580922025
0.7,0.0,2029,0.9521505722488274,0.02537914484402078,0.008350376033844212,3.9984894425160102
0.7,0.35,2025,0.9859595912705299,0.017517764618936678,0.0009185388691181889,3.1682446513359857
0.7,0.35,2026,0.9804551413000627,0.01858601710845407,0.001369051522723854,3.2885266188784166
0.7,0.35,2027,0.9850528732360914,0.017203608980877177,0.000948496267071751,3.216153408466883
0.7,0.35,2028,0.984482669921496,0.017386957718796836,0.0010330549896453722,3.185598214476141
0.7,0.35,2029,0.9846442117050825,0.01771489514358912,0.0010214344210575223,3.2220591300320978
0.7,0.7,2025,0.9846605171200494,0.01597282962727634,0.0006163073892561845,3.0417682973850066
0.7,0.7,2026,0.9876329684743492,0.015195124934944855,0.0004969453315650366,2.8361751568746563
0.7,0.7,2027,0.9870810564798128,0.015328925704301423,0.0005197371569508609,2.8845079064068426
0.7,0.7,2028,0.9854204929836111,0.016418083397869536,0.0006015623965860707,3.0507649811345106
0.7,0.7,2029,0.9855369851727612,0.015924652802115087,0.0005992329728628441,2.9278425254490044
0.75,0.0,2025,0.9630096274070539,0.024155015755589072,0.0060950353590688375,4.136902133197274
0.75,0.0,2026,0.9221871576038145,0.0257949325448755,0.013419345141432023,3.8200046742485805
0.75,0.0,2027,0.967466306439379,0.023481154490564697,0.004696941443756415,3.885328069266443
0.75,0.0,2028,0.9334984750846325,0.026114200225020395,0.01147901454524752,4.007613413687642
0.75,0.0,2029,0.9568218856549042,0.025082815660805335,0.007589106987130759,3.7284630765361184
0.75,0.38,2025,0.986455836983084,0.016849101496270405,0.000820792389720623,3.0390995650006754
0.75,0.38,2026,0.9866678777103672,0.01642448276916492,0.0008045216231323291,3.057786846751295
0.75,0.38,2027,0.9874515032830888,0.016980436927424243,0.0007737376235899528,3.1338825940630226
0.75,0.38,2028,0.9883245326952776,0.0164542053281746,0.0006769852408540876,3.0601479366137747
0.75,0.38,2029,0.9858345499999847,0.016657669503891945,0.0008622822685633697,3.127888178939817
0.75,0.75,2025,0.9850765679518211,0.015878324403082247,0.0005643257194156386,2.9200046436862537
0.75,0.75,2026,0.9829660667865827,0.01578278482321407,0.000622445674862178,2.9964128364813063
0.75,0.75,2027,0.9877573094091282,0.015017503156377067,0.0004699109788238513,2.8147434730088037
0.75,0.75,2028,0.9861275517771924,0.015848701576734417,0.0005162970375970146,2.9099627054000274
0.75,0.75,2029,0.9859029372832465,0.015654503992071748,0.0005600494150436605,2.9411030551593456
0.8,0.0,2025,0.9681026065133727,0.02435168153311233,0.004859852044127298,3.92264290634369
0.8,0.0,2026,0.9762235431720074,0.021236612363283967,0.0032901969034263086,3.7479440072127717
0.8,0.0,2027,0.9731218517502768,0.023134599663442012,0.0037998973979551705,3.7321870349027377
0.8,0.0,2028,0.922707019674532,0.02734700445288042,0.013029674495079016,4.135339335968628
0.8,0.0,2029,0.9654929388093035,0.023077884655961896,0.004954482980341798,4.5396146754555975
0.8,0.4,2025,0.9860805147319568,0.016684326085313207,0.0008700067391892261,3.088428208859526
0.8,0.4,2026,0.9829673767120629,0.01774634580158623,0.0010713920765638497,3.1976462010801896
0.8,0.4,2027,0.984300792538678,0.017444634633980306,0.0009484621441943676,3.216826552014736
0.8,0.4,2028,0.9876633138850557,0.016568157328890373,0.0007835605636175557,3.0493504288496336
0.8,0.4,2029,0.9860999063400225,0.01681648650553646,0.0007831484430622504,3.2254238738335985
0.8,0.8,2025,0.986464217935087,0.015226761139360771,0.0004843300063485242,2.8336048074509317
0.8,0.8,2026,0.9857607511134088,0.015307042448571066,0.0005263722402289096,2.847503028087934
0.8,0.8,2027,0.9868197329740607,0.01480055341661867,0.000473982147250306,2.8073278301493483
0.8,0.8,2028,0.9849703359758681,0.01569871297005581,0.0005449229756975038,2.888930671411436
0.8,0.8,2029,0.9854131494957087,0.015693815708595973,0.0005349683906960051,2.865741198386711
