Feature,Importance
5,19.693482527302532
cm3_g_y,7.404554526914791
0.01,6.433231824845095
PLD_x,5.731890687681548
LFPD_y,5.418939561942606
cm3_g_x,4.713192798180564
AV_VF_x,4.250150675689483
ASA_m2_cm3_x,4.054966084136164
PLD_y,3.920447842279353
AV_cm3_g_y,3.8368457274895977
LCD_y,3.792393997654787
ASA_m2_g_y,3.6144480044528295
AV_cm3_g_x,3.5888018422960553
AV_VF_y,3.5068438830781155
Has_OMS_y,3.467529779415386
LFPD_x,3.45017606832877
ASA_m2_cm3_y,3.1443261850467272
Has_OMS_x,3.1229679893407143
ASA_m2_g_x,2.8386801797908765
LCD_x,2.096836133445307
NASA_m2_g_y,0.5655887557434925
NASA_m2_cm3_y,0.47111203759023956
NASA_m2_g_x,0.4108529916769957
NASA_m2_cm3_x,0.33746953336468816
NAV_cm3_g_y,0.0764126617884397
NAV_cm3_g_x,0.057857700524838455
