Feature,Importance
5,34.12141863502802
0.01,7.611037253806763
cm3_g_y,6.304955721274593
cm3_g_x,3.578788363851254
LFPD_x,3.376595084736793
AV_VF_x,3.237724465309695
AV_cm3_g_y,3.119829996409408
ASA_m2_cm3_x,3.05930948445891
PLD_y,3.0463023192696457
AV_VF_y,3.0447825855679733
Has_OMS_x,3.038398130303098
Has_OMS_y,2.960465364721882
PLD_x,2.8912208461950164
LCD_y,2.8759046335767606
ASA_m2_g_y,2.735665277958798
ASA_m2_cm3_y,2.631140356164217
AV_cm3_g_x,2.5367853433012373
LCD_x,2.3148248313784947
ASA_m2_g_x,2.3131609447851003
LFPD_y,2.2669026726074653
NASA_m2_g_y,0.671877504728393
NASA_m2_g_x,0.6404719525845041
NASA_m2_cm3_x,0.6273768747837792
NASA_m2_cm3_y,0.5493140139511715
NAV_cm3_g_x,0.2562146162440926
NAV_cm3_g_y,0.18953272700294768
