Feature,Importance
5,70.99579632147831
0.01_x,16.05347520444464
0.01_y,6.507959151936488
cm3_g_y,0.5761305646044919
AV_cm3_g_y,0.5436840841852727
ASA_m2_g_y,0.48241273524403133
AV_VF_x,0.47971435776604215
LCD_x,0.45502872832119207
LFPD_x,0.40579189045322844
ASA_m2_g_x,0.40033011693290266
AV_VF_y,0.38911805647060954
AV_cm3_g_x,0.3392288267927056
PLD_y,0.32157126117324863
LCD_y,0.2969788404231706
ASA_m2_cm3_x,0.2962563224397422
ASA_m2_cm3_y,0.2694401565866252
Has_OMS_y,0.23511387378802728
PLD_x,0.2017160477955059
LFPD_y,0.14819816338024663
cm3_g_x,0.13593544132038984
NAV_cm3_g_x,0.11503071228130295
Has_OMS_x,0.11500097745525724
NASA_m2_cm3_x,0.09052528897213691
NASA_m2_cm3_y,0.07212786881227301
NASA_m2_g_x,0.030755246867594753
NAV_cm3_g_y,0.026278168045792243
NASA_m2_g_y,0.016401592028812917
