Feature,Importance
AV_VF,14.719110033623327
cm3_g,13.975027629162092
PLD,13.212813481047034
ASA_m2_cm3,11.22841171090306
ASA_m2_g,10.146721083741364
LCD,8.758523656918868
Has_OMS,8.697582143968924
LFPD,8.624073173780454
AV_cm3_g,6.482878250189057
NASA_m2_cm3,2.072121185458545
NASA_m2_g,1.6793140585904012
NAV_cm3_g,0.4034235926168621
