Feature,Importance
5,67.31054438366401
0.01_y,12.415464796171253
0.01_x,10.722836576993888
AV_cm3_g_x,0.9730640882416535
cm3_g_x,0.8223150719624196
ASA_m2_cm3_y,0.6986566347659907
ASA_m2_g_y,0.6526524074166886
ASA_m2_cm3_x,0.5757974077236542
AV_cm3_g_y,0.572060762656377
LFPD_y,0.5319128149564596
cm3_g_y,0.5290819717495558
LFPD_x,0.5202599920489414
LCD_y,0.49930478710883464
PLD_x,0.419719226634895
NASA_m2_g_x,0.3785499977043273
PLD_y,0.3578690341532513
AV_VF_y,0.29217523831256875
ASA_m2_g_x,0.2896775266501391
Has_OMS_x,0.24845740309414907
LCD_x,0.24809061014910005
AV_VF_x,0.1847958276546742
Has_OMS_y,0.17284121513309308
NASA_m2_cm3_x,0.1423305319001971
NAV_cm3_g_y,0.134482876322096
NASA_m2_g_y,0.12800160898829394
NASA_m2_cm3_y,0.11812886529284028
NAV_cm3_g_x,0.06092834255063604
