Feature,Importance
HENRY,76.48113383669359
ASA_m2_g,4.01409017222368
ASA_m2_cm3,3.6728666084191675
AV_cm3_g,3.27491405887106
AV_VF,3.1047101156233294
cm3_g,2.171877978566569
LCD,1.5196556544536934
LFPD,1.4446268813744736
Has_OMS,1.3559246206088396
PLD,1.3527201627917558
NASA_m2_cm3,0.8586194185065303
NASA_m2_g,0.6343897418762228
NAV_cm3_g,0.1144707499910547
