temp,lowp,outp,seed,mode,qt_frac,train_ratio,out_root,source_model,target_model,R2,MAE,RMSE,MAPE(%)
293K,0.01,5,2027,struct,0.0,0.65,./RUN_FULL_EXP,CAT,CAT,0.921993851835466,0.09350876431066338,0.024348594241344407,7.688514605788469
