Feature,Importance
5,38.27274116759889
0.01,5.355800980158564
cm3_g_y,4.247654827423779
PLD_y,3.670534346221486
cm3_g_x,3.507263807731887
LCD_x,3.269101605100293
AV_cm3_g_x,3.2605551669019075
AV_VF_x,3.247610979072706
ASA_m2_g_y,3.1024700300448877
ASA_m2_g_x,2.994642459540418
ASA_m2_cm3_x,2.99402764541679
AV_VF_y,2.987002591804324
LFPD_x,2.8688339458359424
ASA_m2_cm3_y,2.809555468374743
AV_cm3_g_y,2.8081019763801693
PLD_x,2.7205049096297014
LFPD_y,2.5600564534389276
Has_OMS_x,2.558871189442449
LCD_y,2.4302219377111367
Has_OMS_y,2.339869522542806
NASA_m2_g_y,0.5164807513446362
NASA_m2_g_x,0.46900211365712574
NASA_m2_cm3_y,0.46198838777256823
NASA_m2_cm3_x,0.40358847906358775
NAV_cm3_g_x,0.0785268578887882
NAV_cm3_g_y,0.0649923999014704
