Feature,Importance
5,13.356965309077083
cm3_g_x,7.989364133277627
PLD_x,6.690236842908725
0.01,6.6574169824707585
ASA_m2_g_y,6.464928258180535
cm3_g_y,6.395416456110351
PLD_y,6.064376594089673
ASA_m2_g_x,5.798620103501711
ASA_m2_cm3_y,5.5721042352049945
ASA_m2_cm3_x,5.167473796933018
LCD_y,4.444292438259957
AV_VF_x,3.5578028381668343
LCD_x,3.216000832367248
AV_cm3_g_x,3.1855232680298093
LFPD_x,3.0240971526337166
AV_VF_y,3.008371824401748
LFPD_y,2.5288472767926877
AV_cm3_g_y,1.7235952337721594
Has_OMS_x,1.642014839778913
Has_OMS_y,1.532503819235062
NASA_m2_g_y,0.5887769292914985
NASA_m2_g_x,0.5047440506005914
NASA_m2_cm3_x,0.3465450663257042
NASA_m2_cm3_y,0.29102587337011626
NAV_cm3_g_x,0.13446954587654295
NAV_cm3_g_y,0.11448629934292515
