temp,lowp,outp,seed,mode,qt_frac,train_ratio,out_root,source_model,target_model,R2,MAE,RMSE,MAPE(%)
293K,0.01,5,2027,struct,0.0,0.05,./RUN_FULL_EXP,CAT,CAT,0.7607390612360716,0.1642941459173568,0.05135253546001287,14.140004834666572
