temp,lowp,outp,seed,mode,qt_frac,train_ratio,out_root,source_model,target_model,R2,MAE,RMSE,MAPE(%)
293K,0.01,5,2026,struct,0.0,0.25,./RUN_FULL_EXP,CAT,CAT,0.8550219386574129,0.13306533639356652,0.043208582104730955,11.16206192124565
