Feature,Importance
5,26.72985833200203
0.01,6.090636665691104
cm3_g_y,5.1245711700112535
ASA_m2_cm3_x,4.483174188021135
PLD_x,4.3518242045863955
AV_VF_y,4.225683579906649
ASA_m2_g_y,4.195138631760325
cm3_g_x,4.125007459657176
ASA_m2_cm3_y,3.968554444726409
AV_VF_x,3.6971148991011327
AV_cm3_g_x,3.508528745569341
LCD_y,3.4868873571294383
LFPD_y,3.467389959672711
PLD_y,3.230640566147862
ASA_m2_g_x,3.1470901063203747
LCD_x,3.1041287615029556
Has_OMS_y,3.045147311101705
Has_OMS_x,2.8608294535589223
AV_cm3_g_y,2.6942799294387796
LFPD_x,2.1736927986115995
NASA_m2_g_y,0.7707146474839732
NASA_m2_cm3_y,0.5486920795293962
NASA_m2_cm3_x,0.49406091121315765
NASA_m2_g_x,0.38367955959948313
NAV_cm3_g_x,0.05617043889186209
NAV_cm3_g_y,0.036503798764831286
