Feature,Importance
5,41.209311424927286
0.01,6.6026107310196
cm3_g_x,5.252685432098829
ASA_m2_g_x,3.666304621646554
ASA_m2_cm3_y,3.638638675375514
AV_VF_y,3.476416260068278
AV_VF_x,3.4674032702009674
LCD_x,3.1583582516967597
ASA_m2_cm3_x,3.007815951672212
cm3_g_y,2.9273185580386896
PLD_y,2.823171111866157
PLD_x,2.5408842325160905
Has_OMS_y,2.459309447303287
ASA_m2_g_y,2.4407073189265844
LCD_y,2.402221749263229
LFPD_y,2.165691494824638
AV_cm3_g_y,2.01738550788921
LFPD_x,1.7523970521664383
Has_OMS_x,1.6687915484736653
AV_cm3_g_x,1.0790857123577668
NASA_m2_g_y,0.5752262675739916
NASA_m2_cm3_x,0.54198886311916
NASA_m2_cm3_y,0.46960241103165984
NASA_m2_g_x,0.40474215286671783
NAV_cm3_g_y,0.12608544683705608
NAV_cm3_g_x,0.12584650623962687
