temp,lowp,outp,seed,mode,qt_frac,train_ratio,out_root,model,R2,MAE,RMSE,MAPE(%)
273K,0.01,1,2029,struct,0.0,0.25,./RUN_FULL_EXP,cat,0.3638294269407987,0.19325339682210277,0.09722998425480897,55.27797731820242
